ensembl_id,gene_symbol,log2FoldChange,padj
ENSG00000263443,AC100872.1,5.36755531061007,0.0008586760875167
ENSG00000175906,ARL4D,1.15477085213005,0.0008644686901346
ENSG00000169071,ROR2,2.676903421564,0.0008665176305031
ENSG00000240204,SMKR1,0.921580613884002,0.0008686263551354
ENSG00000137261,KIAA0319,0.91583845615567,0.0008704938002815
ENSG00000188157,AGRN,0.706621924054182,0.0008709606099651
ENSG00000103175,WFDC1,3.18276323891022,0.0008748936028383
ENSG00000259219,AC084855.2,5.76327821681685,0.0008863527737207
ENSG00000164362,TERT,1.04461408211443,0.0008908841919947
ENSG00000178951,ZBTB7A,0.505809567455676,0.0008915486298045
ENSG00000205476,CCDC85C,0.601064786244482,0.000892267054046
ENSG00000205913,SRRM2-AS1,0.976366517361886,0.000892267054046
ENSG00000185186,LINC00313,2.89567933355044,0.0008960586883304
ENSG00000082781,ITGB5,0.660787260401832,0.0009005978245736
ENSG00000198520,C1orf228,1.45114807176465,0.0009031272642584
ENSG00000278891,AC105101.1,5.76706183114131,0.000903680797944
ENSG00000196730,DAPK1,0.833450714219407,0.0009043788956469
ENSG00000287387,,1.09202252852551,0.0009062177381713
ENSG00000099849,RASSF7,0.744356940075818,0.0009078231161628
ENSG00000263727,AP001178.1,1.69243153522821,0.0009087880106984
ENSG00000103056,SMPD3,0.793793798805657,0.0009102701316196
ENSG00000104888,SLC17A7,1.87967769458797,0.0009118850487762
ENSG00000284048,AC073111.4,2.03389438627653,0.0009142236622816
ENSG00000224043,CCNT2-AS1,0.833791191832086,0.0009160161949111
ENSG00000174348,PODN,3.70603074823477,0.0009188149004141
ENSG00000136634,IL10,2.27810751513383,0.0009188149004141
ENSG00000284874,AC000093.1,1.79411982820927,0.0009211378601826
ENSG00000235726,AC010148.1,3.00087123194671,0.0009215912402983
ENSG00000257817,AC026765.2,5.76860591555352,0.0009244110290496
ENSG00000169247,SH3TC2,0.873132397312637,0.0009261527832424
ENSG00000103253,HAGHL,1.24857917625502,0.0009283061057755
ENSG00000260284,TPSP2,5.69720822890924,0.0009283061057755
ENSG00000280916,FOXCUT,1.84230683898221,0.0009517114521926
ENSG00000139832,RAB20,0.85220501788319,0.0009547365881664
ENSG00000275011,AC129492.6,5.73675134887881,0.0009579428093474
ENSG00000230661,YY1P1,2.24033625964867,0.0009586757557794
ENSG00000132563,REEP2,0.561454717747076,0.0009638948268307
ENSG00000286535,,0.705344608837541,0.0009674111281893
ENSG00000143355,LHX9,2.76816239185781,0.0009775302353897
ENSG00000249007,AL691482.3,5.31717262907303,0.000989549789287
ENSG00000182931,WFDC10B,4.69396533775129,0.0010020513757099
ENSG00000204542,C6orf15,5.74370631285008,0.0010068670214679
ENSG00000142669,SH3BGRL3,0.802586729051428,0.001019893039976
ENSG00000197905,TEAD4,0.95487653291866,0.0010279471970567
ENSG00000005882,PDK2,0.625350474456991,0.0010299564507926
ENSG00000230679,ENO1-AS1,1.1198692598281,0.0010380220506208
ENSG00000278599,TBC1D3E,1.93219890214365,0.0010433659585524
ENSG00000103335,PIEZO1,0.503079030085858,0.0010451260305689
ENSG00000063015,SEZ6,0.898347477200156,0.0010466802367356
ENSG00000158445,KCNB1,2.44670318681268,0.0010488156029583
ENSG00000127252,HRASLS,1.38155512033569,0.0010491589716781
ENSG00000130517,PGPEP1,0.694687575289765,0.0010496327845619
ENSG00000286271,,1.84844580383589,0.0010590957310506
ENSG00000260196,AC124798.1,1.43824097465831,0.0010601767636861
ENSG00000137166,FOXP4,0.600900712478736,0.0010626257855236
ENSG00000162510,MATN1,1.22736664248043,0.0010734136338697
ENSG00000286459,,3.08755212402232,0.0010737561634321
ENSG00000167941,SOST,2.49418491312821,0.0010740356676561
ENSG00000156299,TIAM1,0.614007759969481,0.0010773476819518
ENSG00000146839,ZAN,2.73628369486591,0.0010807363057677
ENSG00000162344,FGF19,4.67564639418584,0.0010843422216497
ENSG00000182376,AC138028.1,1.00865724794753,0.0010843422216497
ENSG00000171119,NRTN,1.31777205401237,0.0010843422216497
ENSG00000253266,AC100860.1,5.67758252907357,0.0010851782785126
ENSG00000261286,ATP2C2-AS1,1.01690067087905,0.0010856064921338
ENSG00000180066,C10orf91,5.27346988545475,0.0010877815616539
ENSG00000249906,AC006487.1,2.56840002192309,0.0010923290149937
ENSG00000109736,MFSD10,0.68394012603049,0.0010941252944827
ENSG00000140263,SORD,0.69152656652133,0.0010952943102666
ENSG00000152049,KCNE4,0.743770317740026,0.0010959950482945
ENSG00000145107,TM4SF19,1.02842985495921,0.0011069028660468
ENSG00000184731,FAM110C,1.37142447382808,0.0011169917836038
ENSG00000281849,AL732314.6,1.98519351406075,0.0011206714677752
ENSG00000167748,KLK1,5.68171692785748,0.0011222106531918
ENSG00000237149,ZNF503-AS2,0.808863899845587,0.0011222858014584
ENSG00000214193,SH3D21,0.907109599792289,0.0011261180667345
ENSG00000115648,MLPH,0.86138157054629,0.0011261180667345
ENSG00000253395,AP003469.2,1.37529203188947,0.0011261180667345
ENSG00000166441,RPL27A,0.598757922721911,0.0011261180667345
ENSG00000147168,IL2RG,5.63889254744835,0.0011266648860236
ENSG00000236658,AL161733.1,1.98035123175351,0.0011320194253307
ENSG00000231290,APCDD1L-AS1,0.871135511481842,0.0011403882384926
ENSG00000011478,QPCTL,0.581114040765795,0.0011423013004788
ENSG00000095981,KCNK16,5.69283064648384,0.0011503396055163
ENSG00000262898,AC139099.2,4.67603028025735,0.0011609154116572
ENSG00000196421,C20orf204,1.48127314341692,0.0011612894883676
ENSG00000241104,CEACAMP10,1.96629194382801,0.0011654649092713
ENSG00000289960,,1.65338862668426,0.0011690438415063
ENSG00000184792,OSBP2,0.723479336726516,0.0011696072242607
ENSG00000228340,MIR646HG,2.47891366786684,0.0011778714707735
ENSG00000260725,AC005307.1,5.63317112547884,0.0011820300519054
ENSG00000133818,RRAS2,0.644296086925493,0.0011886429375481
ENSG00000163344,PMVK,0.989219958380772,0.0012005144967266
ENSG00000278480,AL391094.1,2.89641729583808,0.0012015064956714
ENSG00000269970,AL162424.1,4.64077102381447,0.0012116170594218
ENSG00000067141,NEO1,0.83070954433103,0.0012244571778428
ENSG00000261386,AC027682.4,0.93313564444166,0.0012271877147271
ENSG00000187905,LRRC74B,5.68667391558506,0.0012285954436961
ENSG00000204301,NOTCH4,1.05879529168778,0.0012291132275552
ENSG00000182389,CACNB4,1.31487429331566,0.0012300801664296
ENSG00000162009,SSTR5,5.6820717855365,0.001236324336473
ENSG00000233093,LINC00892,4.04824751809395,0.001236324336473
ENSG00000257137,C12orf80,1.8019465399798,0.0012472985030915
ENSG00000165917,RAPSN,1.18986704295673,0.0012559081163706
ENSG00000017483,SLC38A5,1.99113558430569,0.0012559081163706
ENSG00000274468,AL512638.3,5.31014417112488,0.0012884207388981
ENSG00000251370,SEMA5A-AS1,1.24737128370797,0.0012884207388981
ENSG00000223855,AC147651.1,1.28009882030549,0.0012915165626961
ENSG00000065809,FAM107B,0.653819372783818,0.0012915165626961
ENSG00000223764,AL645608.1,1.02431482298256,0.0013087787969163
ENSG00000266420,RN7SL118P,1.52268096633813,0.0013111550860946
ENSG00000182463,TSHZ2,0.969386416127152,0.0013114418424941
ENSG00000132003,ZSWIM4,0.553605316311772,0.0013124884668039
ENSG00000261177,AC135012.1,5.62390828452483,0.0013216142788519
ENSG00000263709,AC024619.3,1.58929412047847,0.0013238058700558
ENSG00000267534,S1PR2,0.662303901819604,0.0013260664225995
ENSG00000182533,CAV3,2.20735858005705,0.0013371258091114
ENSG00000260911,AC135050.3,2.91040451902095,0.0013424198803443
ENSG00000100311,PDGFB,0.974341039290435,0.0013467006176582
ENSG00000198400,NTRK1,1.89745876489118,0.0013527888364665
ENSG00000213892,CEACAM16,1.82847300700054,0.0013541553928263
ENSG00000196407,THEM5,4.14661109185107,0.0013619255614524
ENSG00000150967,ABCB9,0.610243044976258,0.0013676760023219
ENSG00000205890,AC108134.1,4.19831318151153,0.0013717971313311
ENSG00000229722,AL078590.1,5.78017554557388,0.0013741137117109
ENSG00000090013,BLVRB,0.540780732192845,0.0013752829395142
ENSG00000223768,LINC00205,0.532537909016301,0.001382294927899
ENSG00000182264,IZUMO1,2.4258380125143,0.0013879870061934
ENSG00000286428,,4.57822671516693,0.0013939365943006
ENSG00000130876,SLC7A10,3.64027671176104,0.0013939365943006
ENSG00000170454,KRT75,5.65306008741205,0.001403817733195
ENSG00000170323,FABP4,1.60238026732417,0.0014099661938841
ENSG00000198454,PRR31,5.60882951456333,0.0014196770852725
ENSG00000234678,ELF3-AS1,0.766884086454123,0.0014206099720477
ENSG00000222047,C10orf55,1.12506134338106,0.0014247188748182
ENSG00000280163,AC040160.2,0.963843351596761,0.001430256370522
ENSG00000272734,ADIRF-AS1,0.675209622930882,0.0014336938578584
ENSG00000200087,SNORA73B,1.0468392381631,0.0014343630447642
ENSG00000238845,RF00019,5.6028732231703,0.0014382918317056
ENSG00000283283,AC013268.4,5.68496398838648,0.0014434618345843
ENSG00000258788,CKS1BP1,2.80775152922191,0.0014434618345843
ENSG00000270035,AL359881.2,5.59929867065329,0.0014468381842979
ENSG00000279021,AC092139.2,0.889871296113695,0.0014485849001466
ENSG00000169962,TAS1R3,0.768488467685659,0.0014569072155
ENSG00000032444,PNPLA6,0.496345815455505,0.0014569072155
ENSG00000157470,FAM81A,1.05529430168614,0.0014664107075903
ENSG00000243649,CFB,1.19574731870015,0.0014802782267311
ENSG00000290925,,4.58015389852238,0.001481563502804
ENSG00000102802,MEDAG,4.63511783026505,0.0014883285786993
ENSG00000130590,SAMD10,0.72683491423714,0.0014896055426435
ENSG00000106031,HOXA13,0.830176374673793,0.0014951312254185
ENSG00000205116,TMEM88B,3.49725270289996,0.0015004454457956
ENSG00000261025,AL445471.2,3.95607300232406,0.0015004454457956
ENSG00000187045,TMPRSS6,1.17613660754446,0.0015142373559803
ENSG00000234667,ACTBP13,5.74645123100686,0.0015203871354699
ENSG00000239218,RPS20P22,1.38998498959751,0.0015211849591072
ENSG00000143631,FLG,0.985225832032896,0.0015219061617495
ENSG00000289402,,4.60546267480003,0.0015328539818947
ENSG00000280789,PAGR1,0.726055165555612,0.0015342037714253
ENSG00000233058,LINC00884,0.967778695256282,0.0015373292726206
ENSG00000265479,DTX2P1-UPK3BP1-PMS2P11,0.955023385837127,0.0015642853524792
ENSG00000266554,LINC01443,2.62699713594023,0.001567104626293
ENSG00000233017,AL121832.1,5.5680281120395,0.0015677012634963
ENSG00000262133,AC087392.2,1.23398872264981,0.0015683895831629
ENSG00000221986,MYBPHL,1.95221777014538,0.0015684934513271
ENSG00000259503,AC048383.1,2.79562906105671,0.0015711366030287
ENSG00000172824,CES4A,2.61768166068297,0.0015717027606764
ENSG00000077984,CST7,1.47064964577057,0.0015758546630563
ENSG00000215246,AC116351.1,3.66067379881825,0.0015835335343337
ENSG00000116544,DLGAP3,2.80223699101071,0.0015977482284345
ENSG00000183023,SLC8A1,0.922929152925266,0.0016031154102366
ENSG00000105538,RASIP1,1.19610520623855,0.001610297130705
ENSG00000274996,AC006449.1,2.32752707459119,0.0016142350346735
ENSG00000264735,AC145207.7,3.02045184890558,0.0016178517630733
ENSG00000255491,AC100858.3,3.23146887563542,0.0016325979408692
ENSG00000267480,AP001542.3,1.51874896051732,0.0016455457227818
ENSG00000141503,MINK1,0.553622746418045,0.0016484367181297
ENSG00000126460,PRRG2,1.46787489186179,0.0016661141108679
ENSG00000099326,MZF1,0.806354956885318,0.0016693673851345
ENSG00000227053,AC105446.1,2.31451093689649,0.0016698670861526
ENSG00000229847,EMX2OS,5.71642041571655,0.0016717655677981
ENSG00000280035,AC011676.5,0.947042186475374,0.0016739731174337
ENSG00000253190,AC084082.1,1.6657530671353,0.0016778279081028
ENSG00000224361,AC011239.1,1.94070041124546,0.0016829220094708
ENSG00000174697,LEP,3.27201509933506,0.0016880990294221
ENSG00000256812,CAPNS2,1.40639182446893,0.001693951865999
ENSG00000221968,FADS3,0.703987578802526,0.0016967819767439
ENSG00000260220,CCDC187,2.7422849556785,0.0017040052853197
ENSG00000287415,,5.55685093343494,0.001708818148079
ENSG00000276075,AC027682.6,1.72093732081566,0.0017093458363367
ENSG00000176387,HSD11B2,1.13959235201247,0.0017338125080522
ENSG00000259294,AC005096.1,0.954085973057831,0.0017561523386098
ENSG00000178803,ADORA2A-AS1,0.972741761705091,0.0017588696090743
ENSG00000163362,INAVA,1.43557414094581,0.0017623020206757
ENSG00000159363,ATP13A2,0.598620091626294,0.0017814461882128
ENSG00000280138,AC027290.2,0.606681886121839,0.0017814461882128
ENSG00000129991,TNNI3,5.21088284499554,0.0017953240884259
ENSG00000167208,SNX20,3.7912006004229,0.0018001402881709
ENSG00000144730,IL17RD,0.642038737339245,0.0018050765596909
ENSG00000186442,KRT3,5.68880145411588,0.0018050765596909
ENSG00000286017,,2.06362666670481,0.0018054415693449
ENSG00000268615,AL353803.5,3.02504823166153,0.0018198472390423
ENSG00000168334,XIRP1,3.60920544067894,0.0018203409493557
ENSG00000287134,,2.15904982310031,0.0018239878383303
ENSG00000179218,CALR,0.556531151608952,0.0018350903294903
ENSG00000066336,SPI1,4.52419214661556,0.0018360374516349
ENSG00000164684,ZNF704,0.721343255514941,0.0018448249975576
ENSG00000077150,NFKB2,0.664107185953649,0.0018470491652089
ENSG00000196562,SULF2,0.804890162143815,0.0018470491652089
ENSG00000270765,GAS2L2,5.40653194121025,0.001854783500955
ENSG00000105479,CCDC114,1.81336032968677,0.0018580054035762
ENSG00000171155,C1GALT1C1,0.786987615994251,0.0018660211955313
ENSG00000267882,AL031666.2,0.826174248927181,0.0018803793644781
ENSG00000147144,CCDC120,0.9577829614049,0.0018805881476383
ENSG00000291149,,0.908576475376532,0.0018826081074252
ENSG00000249839,AC011330.1,1.12621757034293,0.0018826081074252
ENSG00000179178,TMEM125,4.57313982275765,0.0018834375288673
ENSG00000110628,SLC22A18,0.645055955367327,0.0018847764909678
ENSG00000229043,AC091729.3,0.6076128228222,0.0018897631781526
ENSG00000227482,AL157702.2,3.60251175531483,0.0018961201982617
ENSG00000118514,ALDH8A1,1.07129277856512,0.001901780036566
ENSG00000106078,COBL,1.38796628775032,0.0019124177355551
ENSG00000183298,RPSAP19,2.56067097327748,0.0019274591799829
ENSG00000214207,KRT18P10,5.55096209586565,0.0019572597581978
ENSG00000183779,ZNF703,0.526228277951141,0.0019626058640071
ENSG00000224897,POT1-AS1,1.41845114725996,0.0019652848144052
ENSG00000248340,AC106047.2,2.43130853227888,0.0019750178618304
ENSG00000241456,AC005996.1,2.53509100125465,0.0019788439450823
ENSG00000111907,TPD52L1,0.773996075318851,0.0019854784489862
ENSG00000287287,,0.997422102939563,0.0020038537069662
ENSG00000149131,SERPING1,2.38685113004282,0.0020179518613258
ENSG00000240990,HOXA11-AS,2.51265279714385,0.0020232309768783
ENSG00000197150,ABCB8,0.49622046754131,0.0020256692767715
ENSG00000261582,AL121753.1,1.01079486777343,0.0020347677569602
ENSG00000171551,ECEL1,5.50556858699576,0.0020372779612657
ENSG00000148408,CACNA1B,2.84166091711768,0.002041846848207
ENSG00000136274,NACAD,0.647489000483557,0.0020439297868702
ENSG00000183570,PCBP3,5.09763079604607,0.0020466155950189
ENSG00000035664,DAPK2,0.569821151066096,0.0020469506567565
ENSG00000149577,SIDT2,0.655651246394739,0.0020490330451895
ENSG00000216285,AC078819.1,1.63147328494303,0.0020490330451895
ENSG00000100949,RABGGTA,0.602203744290173,0.0020490330451895
ENSG00000230229,AC010163.2,5.09730446849121,0.0020492551304246
ENSG00000115592,PRKAG3,1.60146380240096,0.0020513267622646
ENSG00000288611,,4.616290013874,0.0020553949017515
ENSG00000120913,PDLIM2,0.673060488373449,0.0020647727601437
ENSG00000089486,CDIP1,0.636461620261069,0.0020673618531203
ENSG00000197077,KIAA1671,0.600007104051317,0.002074811654582
ENSG00000196155,PLEKHG4,1.07714284699192,0.0020798085918403
ENSG00000197279,ZNF165,0.875163713541717,0.0020893039213382
ENSG00000260860,AC126773.3,3.18315000328996,0.0021023761326705
ENSG00000136895,GARNL3,0.764217582454498,0.0021038794335945
ENSG00000169093,ASMTL,0.6805051360291,0.0021044839700628
ENSG00000149782,PLCB3,0.48628957262275,0.0021067996439834
ENSG00000132182,NUP210,0.538243341929291,0.0021326758542312
ENSG00000127472,PLA2G5,5.55307131003471,0.002133951533452
ENSG00000215089,KRT18P11,5.55307131003471,0.002133951533452
ENSG00000244998,AC100803.1,4.61652053207181,0.0021363216700293
ENSG00000078487,ZCWPW1,1.21902069045759,0.0021384769252147
ENSG00000247092,SNHG10,0.749164098708051,0.0021418980410406
ENSG00000199053,MIR324,1.28747096657907,0.0021489257820238
ENSG00000285527,,1.33898487330096,0.0021558035450278
ENSG00000154930,ACSS1,0.724211128341534,0.0021726845906956
ENSG00000105664,COMP,2.67081757850425,0.0021745467334486
ENSG00000237452,BHMG1,3.28884574461088,0.0021888605807673
ENSG00000171097,KYAT1,3.38227612950693,0.002197823645658
ENSG00000162552,WNT4,0.633199891799043,0.0022022562493241
ENSG00000223552,AC098613.1,5.6233166636273,0.0022060611246411
ENSG00000265258,MIR4686,5.0778106671789,0.0022060611246411
ENSG00000213889,PPM1N,0.906018607428001,0.0022101091256717
ENSG00000081059,TCF7,0.653643094839459,0.0022131375068588
ENSG00000229263,AC004691.1,1.66805234640467,0.0022132333873779
ENSG00000204933,CD177P1,5.62280772420628,0.0022236986039653
ENSG00000057593,F7,5.09914967742078,0.0022283730908675
ENSG00000110244,APOA4,5.55127948048097,0.0022358496395862
ENSG00000287498,,5.10394262922303,0.0022402800046913
ENSG00000157216,SSBP3,0.721761591898108,0.0022728247022891
ENSG00000112773,FAM46A,0.71267817191651,0.0022810726804102
ENSG00000243018,AC005486.1,2.0738251275205,0.0022810726804102
ENSG00000226942,IL9RP3,1.78611690277017,0.0022824937846437
ENSG00000234548,LINC02020,5.46440700615674,0.0022829005084701
ENSG00000008277,ADAM22,0.68008635268144,0.0022838049388867
ENSG00000105808,RASA4,1.10453728193488,0.0022893349291716
ENSG00000285100,AL359555.2,5.62164274086417,0.0022920586865855
ENSG00000255032,AC104241.1,5.46939543315472,0.0023100243832261
ENSG00000197599,CCDC154,2.42924198992341,0.0023100243832261
ENSG00000196912,ANKRD36B,0.624220648071785,0.0023111941569627
ENSG00000064547,LPAR2,0.799778233733963,0.0023416531754388
ENSG00000273443,AL645608.9,1.75453916193385,0.0023509401439757
ENSG00000244703,CD46P1,2.5017397608288,0.0023509401439757
ENSG00000267719,LINC02078,5.57831351370854,0.0023509401439757
ENSG00000231852,CYP21A2,1.82459555332824,0.0023520067797559
ENSG00000277491,AC087392.5,1.47237709426728,0.0023549808041463
ENSG00000102962,CCL22,3.766095022921,0.0023602628781348
ENSG00000204758,AC008429.1,1.11020140818749,0.0023641618686445
ENSG00000240695,AC117382.1,0.727484607567404,0.0023670958492886
ENSG00000256633,AP005019.1,5.45892902317064,0.0023679802076727
ENSG00000100196,KDELR3,0.574015964999932,0.0023715952181091
ENSG00000106333,PCOLCE,0.833869244659178,0.0023784692946441
ENSG00000162458,FBLIM1,0.494224753579301,0.0023795758537999
ENSG00000279141,LINC01451,1.22036995212142,0.0023855303146899
ENSG00000175538,KCNE3,3.67213579264967,0.0023948437914431
ENSG00000215187,FAM166B,1.34778153888962,0.0023996650957506
ENSG00000110200,ANAPC15,0.687291713951641,0.0024193757392567
ENSG00000235831,BHLHE40-AS1,1.04019113352928,0.0024220910811026
ENSG00000185988,PLK5,1.99046100088909,0.0024321177429988
ENSG00000289035,,1.48262401615036,0.0024324953803919
ENSG00000019582,CD74,1.33843323877075,0.0024324953803919
ENSG00000064886,CHI3L2,1.36994962701339,0.0024477669598096
ENSG00000249131,PSD2-AS1,1.48820655714999,0.0024502276355787
ENSG00000135052,GOLM1,0.469062744047154,0.0024563409162166
ENSG00000171314,PGAM1,0.504433837915165,0.0024563409162166
ENSG00000233392,AC104809.2,5.58994387104903,0.0024669847509946
ENSG00000282897,AL162727.3,2.50986755842813,0.0024692598149651
ENSG00000260339,HEXA-AS1,1.4311834113451,0.0024721195121869
ENSG00000173588,CEP83,0.51914929632928,0.002480289480752
ENSG00000226548,AC016722.1,1.80975033517322,0.0024863215139633
ENSG00000140092,FBLN5,4.399955296089,0.0024905944906849
ENSG00000077009,NMRK2,3.32999523343315,0.0024909800556148
ENSG00000226419,SLC16A1-AS1,0.551299451204322,0.0025046268244263
ENSG00000107551,RASSF4,0.61854308121693,0.0025178005019654
ENSG00000169499,PLEKHA2,0.490158115194693,0.002531654704164
ENSG00000067182,TNFRSF1A,0.478076933980379,0.0025332277839484
ENSG00000186834,HEXIM1,0.547843535073277,0.0025336458038448
ENSG00000245248,USP2-AS1,1.16461011915038,0.0025348767360353
ENSG00000015475,BID,0.573951080018093,0.0025612898692451
ENSG00000160298,C21orf58,0.59416638663444,0.0025630218492555
ENSG00000174951,FUT1,1.29488807873024,0.0025700373474727
ENSG00000163040,CCDC74A,0.736328093845365,0.0025887721585613
ENSG00000008438,PGLYRP1,1.02088566137508,0.0025932645843736
ENSG00000113303,BTNL8,5.43278381284975,0.0025957649570959
ENSG00000213853,EMP2,0.618769763314569,0.0026087978846963
ENSG00000279662,AC131649.2,1.92094645176949,0.002609184046812
ENSG00000254290,AC124067.4,3.64093699890233,0.0026214678950945
ENSG00000149489,ROM1,0.773107049879334,0.0026228264316694
ENSG00000165953,SERPINA12,5.43227392070092,0.002630217259001
ENSG00000153531,ADPRHL1,1.13227690359653,0.0026357742849481
ENSG00000104059,FAM189A1,0.841299049938264,0.0026357742849481
ENSG00000119514,GALNT12,1.21032471440396,0.0026548069290129
ENSG00000286311,,1.2449314708231,0.0026645500895264
ENSG00000104341,LAPTM4B,0.661746200727623,0.0026681297544397
ENSG00000119535,CSF3R,3.61594625816128,0.0026885564559346
ENSG00000165915,SLC39A13,0.506557578043663,0.0026885564559346
ENSG00000272031,ANKRD34A,0.979947040001188,0.0026962377182706
ENSG00000267892,AC022144.1,1.2424532534733,0.0027033190316675
ENSG00000143520,FLG2,1.2810966704444,0.0027057514689779
ENSG00000255561,FDXACB1,1.24539818373786,0.0027107851730658
ENSG00000159128,IFNGR2,0.596780213710387,0.002720908457637
ENSG00000124491,F13A1,5.4215132965957,0.0027355842501368
ENSG00000114841,DNAH1,0.801526151001601,0.0027576524077945
ENSG00000140950,TLDC1,0.639572378907711,0.00277288110714
ENSG00000106633,GCK,2.86717053326264,0.0027769741459932
ENSG00000259036,AL355102.5,5.4855693613905,0.0027878095120778
ENSG00000138964,PARVG,5.43121525760126,0.0027878095120778
ENSG00000126001,CEP250,0.510375495189843,0.0027916840881856
ENSG00000251432,AC108062.1,0.830046749886337,0.002793823625932
ENSG00000197548,ATG7,0.580374876414937,0.0027961815578845
ENSG00000138621,PPCDC,0.563336347028609,0.0028006889313651
ENSG00000141469,SLC14A1,2.53121262682406,0.0028244431011058
ENSG00000107187,LHX3,3.51986431368015,0.0028270903448601
ENSG00000124593,AL365205.1,1.43381655975771,0.0028355258656115
ENSG00000158315,RHBDL2,0.703911196927224,0.0028383102207412
ENSG00000231187,AL356056.2,1.71887640118563,0.0028437183731442
ENSG00000244399,RN7SL251P,5.42325585100803,0.0028463548902113
ENSG00000290697,,5.51443884358367,0.0028477616560375
ENSG00000272079,AC004233.3,1.51395693219933,0.0028560071262802
ENSG00000128228,SDF2L1,1.02702944129754,0.0028768847671417
ENSG00000254094,AC078852.2,1.00896335961485,0.0028795716989954
ENSG00000260125,AGBL1-AS1,5.05625595428731,0.0028834581952928
ENSG00000178226,PRSS36,1.74821214411119,0.0028903400203929
ENSG00000169020,ATP5ME,1.05337269345597,0.0028932444936414
ENSG00000186710,CFAP73,1.62493718412051,0.0028959231409141
ENSG00000138326,RPS24,0.521913604621247,0.002898958685685
ENSG00000223478,AL441992.1,1.07133263992567,0.002900788393817
ENSG00000268941,LINC01711,1.13469198437057,0.0029106689371784
ENSG00000178814,OPLAH,0.742323361850083,0.0029330076716632
ENSG00000147684,NDUFB9,0.803020604835897,0.0029368667609236
ENSG00000100336,APOL4,2.0103718237364,0.002946495919905
ENSG00000230176,LINC01433,1.29117856138245,0.0029487302039785
ENSG00000119681,LTBP2,1.03537755597936,0.0029639682878326
ENSG00000289531,,2.47183270822955,0.0029685384550181
ENSG00000183668,PSG9,1.30121134099787,0.0029709280352766
ENSG00000089356,FXYD3,4.39206542940424,0.0029749914687412
ENSG00000175592,FOSL1,1.00883590497203,0.0029844817727673
ENSG00000149926,FAM57B,2.02386680939345,0.0029889441291793
ENSG00000259281,LINGO1-AS2,5.48166187402921,0.0029981190879845
ENSG00000231767,AL136454.1,1.98606561404038,0.0030006363664013
ENSG00000150051,MKX,5.03072426632862,0.0030131607060363
ENSG00000171864,PRND,3.90378014290156,0.0030278222015782
ENSG00000162543,UBXN10,5.46346509047508,0.0030290542819904
ENSG00000286427,,1.72485183734981,0.0030305910402909
ENSG00000160767,FAM189B,0.581795614238347,0.003048260714539
ENSG00000074276,CDHR2,1.1688114834105,0.0030552086340215
ENSG00000213145,CRIP1,1.61653925566281,0.0030729636876329
ENSG00000286280,,3.46035070714837,0.0030740370001143
ENSG00000136854,STXBP1,0.595011561818354,0.0030789162369997
ENSG00000085741,WNT11,2.64509738247825,0.0030789162369997
ENSG00000088002,SULT2B1,1.68643637287683,0.0030789162369997
ENSG00000183682,BMP8A,0.883348559726648,0.0031183773486081
ENSG00000205978,NYNRIN,3.85549313496324,0.0031193707257386
ENSG00000227375,DLG1-AS1,1.33289999548229,0.0031207008996018
ENSG00000168631,DPCR1,3.37401820073945,0.0031341180635361
ENSG00000278638,AC244093.5,0.937066862247635,0.0031361585382319
ENSG00000167733,HSD11B1L,1.18025405455343,0.0031361585382319
ENSG00000163817,SLC6A20,1.69076496630413,0.00314314045021
ENSG00000176454,LPCAT4,0.54611024149946,0.0031495146352859
ENSG00000120329,SLC25A2,1.70023720242008,0.0031630789647611
ENSG00000270490,AC110048.1,1.98778162324938,0.0031678690944982
ENSG00000144152,FBLN7,1.07514556274615,0.0031693513406563
ENSG00000198488,B3GNT6,5.52006992980841,0.0031708212151064
ENSG00000130208,APOC1,5.52006992980841,0.0031708212151064
ENSG00000290466,,3.13520566536446,0.0031747182046581
ENSG00000242236,RN7SL594P,2.96675413230747,0.0031796727826893
ENSG00000142102,PGGHG,0.99937279476881,0.0031902027944585
ENSG00000134780,DAGLA,0.499532194670663,0.0031983685968794
ENSG00000170484,KRT74,3.22474289276609,0.0032047215430077
ENSG00000123643,SLC36A1,0.637077169830172,0.0032171277236968
ENSG00000207002,RF00392,2.74409993151435,0.0032172424065521
ENSG00000235890,TSPEAR-AS1,2.99606508005069,0.00322108239456
ENSG00000119333,WDR34,0.695739858718181,0.0032245742747658
ENSG00000171695,LKAAEAR1,1.85404103428893,0.0032245742747658
ENSG00000267733,AP005264.5,3.89350906799013,0.0032254744868113
ENSG00000275015,AL353149.1,5.40488380627635,0.0032505016281242
ENSG00000198133,TMEM229B,0.879039626228315,0.00325623648991
ENSG00000106038,EVX1,2.39187621555645,0.0032688876291229
ENSG00000114770,ABCC5,0.530400440034567,0.0032832757389129
ENSG00000178053,MLF1,0.75973474632864,0.0032997255503887
ENSG00000233461,AL445524.1,1.10366583402878,0.0033105249837011
ENSG00000227920,AL353597.1,2.30874605032174,0.0033363730175095
ENSG00000125740,FOSB,1.0834709223309,0.0033363730175095
ENSG00000205702,CYP2D7,0.963098876594002,0.0033363730175095
ENSG00000108622,ICAM2,3.87401848502909,0.0033374656948776
ENSG00000135374,ELF5,2.76331678812214,0.0033403107080858
ENSG00000249082,C5orf66-AS1,2.01800246782271,0.0033418800420311
