Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PanglaoDB_Augmented_2021	Satellite Cells	29/139	6.196694e-01	8.617277e-01	0	0	9.551909e-01	4.571250e-01	ERRFI1;NOTCH3;MESP1;PTPRU;COL16A1;HTRA1;LMOD1;CDH1;EPB41L1;GPC1;BDKRB1;TIMP3;SOX8;FLNC;TNS2;TEAD3;NFATC2;HSPA12A;HSPG2;COL3A1;CDCP1;GAL;COL4A2;COL6A1;ITGA7;CSPG4;CDH15;PLPP3;EPHA2
PanglaoDB_Augmented_2021	Kidney Progenitor Cells	21/105	6.941594e-01	9.575554e-01	0	0	9.056111e-01	3.305966e-01	PTPRU;NXN;KCNIP3;HSPA12A;C1QL4;IL17RD;KIF7;PAX2;GLI2;C1QL1;LAPTM4B;EFNB3;SERTAD4;IGDCC4;EPB41L1;WT1;SIX2;B4GALNT1;FLNC;CTXN1;FJX1
PanglaoDB_Augmented_2021	Taste Receptor Cells	23/115	6.993382e-01	9.575554e-01	0	0	9.055672e-01	3.238496e-01	KCNH2;SLC24A4;CATSPER2;RBFOX3;KCNB1;CPNE6;ACSL6;SEZ6;CACNA1A;ATP2B2;ATP1B2;SSTR2;RUNDC3A;RPH3A;P2RX7;CACNB4;GRM4;MYO15A;CDH22;CA4;TRPM5;TAS1R3;SCN2B
PanglaoDB_Augmented_2021	Enterocytes	41/203	7.162214e-01	9.731863e-01	0	0	9.164635e-01	3.058843e-01	SPON2;COL18A1;SLC26A2;MAOA;MOGAT2;TREH;CLDN2;AQP1;KHK;DPP4;CREB3L3;DMBT1;FLOT2;ABCG8;SLC13A2;DGAT2;VDR;EPHX2;ACSL5;ENTPD8;G0S2;CYBRD1;SLC52A1;APOA4;L1CAM;NR0B2;GFRA2;CYP4F12;TMEM82;FERMT1;ELF3;CDC42EP5;FABP6;PRR15L;CDHR2;COL20A1;TRIM15;ALPI;DEGS2;SGK2;ABCG2
PanglaoDB_Augmented_2021	Ionocytes	21/107	7.281715e-01	9.819283e-01	0	0	8.844369e-01	2.805599e-01	PIGR;SLC44A4;MUC16;TMPRSS4;FOXI1;CLCNKB;CGN;TFCP2L1;FUT2;CAPN13;RSPH1;TMEM125;ELF3;MYH14;VWA2;TACC2;CFAP65;TSPAN1;MUC4;SHANK2;ZBTB7C
PanglaoDB_Augmented_2021	Distal Tubule Cells	27/137	7.387457e-01	9.886973e-01	0	0	8.889018e-01	2.691608e-01	PIGR;SLC44A4;KLK1;TMPRSS4;CLCNKB;TFCP2L1;CXCL14;SLC8A1;FAM83F;CLMN;RASSF6;MYH14;MUC4;PROM2;ZBTB7C;SLC13A2;SLC12A3;VDR;AVPR2;COBL;ELF3;UROC1;FXYD2;LHX1;SCNN1A;ADGRF5;CDH16
PanglaoDB_Augmented_2021	Erythroid-like And Erythroid Precursor Cells	30/153	7.572683e-01	9.983988e-01	0	0	8.831597e-01	2.455517e-01	CSF3R;NCF4;SLC4A1;CSF2RB;GATA1;TSPAN32;AQP1;UROD;KCNN4;C19ORF38;NFE2;C11ORF21;CD300A;MCEMP1;COX6B2;EPOR;SLC25A37;SLC25A39;LOX;TAL1;P2RX1;LGALS12;TREML2;FOSB;PADI4;CD47;S100A9;TRIM10;S100A8;MYO1F
PanglaoDB_Augmented_2021	Peri-islet Schwann Cells	22/114	7.607248e-01	9.983988e-01	0	0	8.659934e-01	2.368350e-01	CNTFR;NGFR;FARP1;COL16A1;SEMA6D;PCDH7;LMOD1;AGAP1;FBLN1;HSPA12A;IL17RD;TSPAN11;GFRA2;DKK3;GLI2;EFNB3;COL4A2;EPB41L1;MPZ;PALM;CPE;ADGRL3
PanglaoDB_Augmented_2021	Acinar Cells	24/124	7.628216e-01	9.983988e-01	0	0	8.691002e-01	2.352925e-01	CPA2;PIGR;SLC13A2;CPA1;SERPINA1;SLC44A4;KLK1;MOGAT2;GDF15;RARRES2;KCNK16;GCG;CEL;CLDN2;PDZK1IP1;NR0B2;MUC1;ELF3;PRR15L;LCN2;TRIM15;ANGPTL4;CFB;DUOX2
PanglaoDB_Augmented_2021	Pyramidal Cells	25/130	7.775345e-01	9.999948e-01	0	0	8.621262e-01	2.169344e-01	OXTR;ADCYAP1R1;CAMK2A;CACNA1B;FAIM2;ADRB2;SLC6A1;AGER;SLC8A2;NRGN;GRIN2A;BRINP1;PSD2;CDH22;KCNN4;KCND3;KCNB1;PDE2A;ATP2B3;POU3F1;GRIN2B;GRIN2D;STX1B;DLG4;KCNQ2
PanglaoDB_Augmented_2021	Enteric Neurons	32/166	7.959092e-01	9.999948e-01	0	0	8.644965e-01	1.973388e-01	RET;CNTFR;ADCYAP1R1;CASZ1;STXBP1;TMEM59L;CACNA1B;FAIM2;EFNA5;DMKN;KALRN;GOLGA7B;BRINP1;JPH3;FLOT2;KIF1A;SULT4A1;KCNIP1;VSTM2L;ATP2B3;NMNAT2;GFRA2;EML5;GAL;HAND2;HOXB4;CPE;NACAD;CYB561;AHDC1;CDK5R2;ADGRL3
PanglaoDB_Augmented_2021	Embryonic Stem Cells	34/176	7.977289e-01	9.999948e-01	0	0	8.667371e-01	1.958708e-01	ITGB1;FBLIM1;NXN;FBLN1;PTPRF;GLI2;SOX2;LAPTM4B;CDH1;PODXL;SOX15;SERPINH1;PROM1;EPHB4;TEAD3;DSP;TEAD4;KCNIP3;SPRY4;IL17RD;KLF4;PTPN14;POU5F1;CLDN6;GAL;FRAS1;COL4A2;GJB4;ALPP;PECAM1;CD24;MDFI;ABCG2;EPHA2
PanglaoDB_Augmented_2021	Purkinje Fiber Cells	19/102	8.028578e-01	9.999948e-01	0	0	8.289022e-01	1.820084e-01	SEMA5B;ADCYAP1R1;UNC13A;KCNIP1;NTRK3;CACNA1B;ATP1A2;ATP1B2;CPT1C;CACNG7;ATCAY;BRINP1;GJA5;KCNQ2;NACAD;KIF1A;SULT4A1;KCNK3;ADGRL3
PanglaoDB_Augmented_2021	GABAergic Neurons	21/113	8.154599e-01	9.999948e-01	0	0	8.264380e-01	1.685959e-01	CAMK2B;SPTBN4;ADCYAP1R1;KCNIP1;LGI3;TMEM59L;CAMK2A;ATP2B3;FAIM2;SLC6A1;MT3;PHYHIP;PAX2;SLC8A2;BRINP1;PSD2;CDH22;CHST1;TNFAIP8L3;SULT4A1;CDK5R2
PanglaoDB_Augmented_2021	Melanocytes	24/133	8.681276e-01	9.999948e-01	0	0	7.968789e-01	1.126919e-01	FLG;TFAP2A;LRRC15;COL16A1;EPAS1;MMP2;IL24;HTRA1;HSPG2;PTPN14;LOXL2;DKK3;EHD2;MMP14;CCND1;COL4A2;LOX;GPC1;COL6A1;TIMP3;CSPG4;PLPP3;TNS2;TP63
PanglaoDB_Augmented_2021	Glutaminergic Neurons	18/107	9.111346e-01	9.999948e-01	0	0	7.318841e-01	6.811251e-02	ADCYAP1R1;UNC13A;NTRK3;SLC1A1;CAMK2A;CACNA1B;CELF5;ATP2B3;SLC6A1;TMEM130;GRIN2B;SLC8A2;GRIN1;GRIN2A;ATCAY;PSD2;CDH22;SLC17A7
PanglaoDB_Augmented_2021	T Cytotoxic Cells	17/102	9.133452e-01	9.999948e-01	0	0	7.237697e-01	6.560347e-02	CD52;SIRPG;CTSW;ITGAL;CST7;IL2RG;CD3D;ZAP70;NCR3;CD6;SIT1;LCK;TRBC2;IL2RB;TBC1D10C;UBASH3A;S1PR4
PanglaoDB_Augmented_2021	Intercalated Cells	20/118	9.146531e-01	9.999948e-01	0	0	7.384389e-01	6.587641e-02	PIGR;SLC13A2;INSRR;TMPRSS4;AQP6;FOXI1;CLCNKB;CLCNKA;SLC4A1;CX3CL1;WDR93;FXYD2;ELF5;ADGRF5;BSND;TACC2;CFAP65;ATP6V1C2;PROM2;ZBTB7C
PanglaoDB_Augmented_2021	Spermatozoa	18/108	9.185476e-01	9.999948e-01	0	0	7.237056e-01	6.148717e-02	CSF1R;CPM;PIGR;CD74;KCNE3;IL1R1;OMG;HSPA2;SLC8A1;C2;C3;APOL6;ALDH2;RASSF4;CLMN;SLCO2B1;MGLL;CES1
PanglaoDB_Augmented_2021	His Bundle Cells	16/98	9.231981e-01	9.999948e-01	0	0	7.060888e-01	5.642457e-02	FARP1;SEMA6D;MCAM;TPM1;FBLN1;IL17RD;PTPN14;GLI2;COL4A2;GJA5;PAPPA;TYRO3;TACC2;SLC16A2;ADAMTS9;KCNK3
PanglaoDB_Augmented_2021	Tanycytes	20/121	9.339024e-01	9.999948e-01	0	0	7.163671e-01	4.898756e-02	CNTFR;SEMA5B;ADCYAP1R1;COL25A1;SEMA6D;COL23A1;LMOD1;CACNA2D2;TSPAN11;DKK3;ADCY5;BRINP1;EFNB3;RGCC;CPE;NACAD;SLC16A2;PLPP3;MEST;ADGRL3
PanglaoDB_Augmented_2021	Cajal-Retzius Cells	30/174	9.367600e-01	9.999948e-01	0	0	7.533469e-01	4.921474e-02	ZCCHC12;ADCYAP1R1;TMEM59L;CACNA1B;CIB2;TMEM163;PHF21B;CALB2;CACNG7;BRINP1;EFNB3;ZIC2;DPYSL5;ST3GAL5;KIF1A;FSD1;SULT4A1;NANOS1;LINGO1;ABCC5;WNT7B;CACNA2D2;LZTFL1;LHX1;ADAM12;KCNQ2;REEP2;ATP13A2;HAR1A;ADGRL3
PanglaoDB_Augmented_2021	Enteroendocrine Cells	23/139	9.446975e-01	9.999948e-01	0	0	7.171023e-01	4.079633e-02	GLP1R;UNC13A;KCNIP1;PTPRN;TMEM59L;GLP2R;CACNA1B;CRYBA2;GCG;SSTR2;MLN;SLC8A2;GIP;VEGFA;GAL;CDH22;CPE;FFAR1;KIF1A;SULT4A1;TAS1R3;CDK5R2;NUCB2
PanglaoDB_Augmented_2021	Cardiac Stem And Precursor Cells	18/113	9.483194e-01	9.999948e-01	0	0	6.853959e-01	3.636981e-02	TEAD4;ERRFI1;MESP1;PKDCC;SMAD6;KIF7;PTPRF;GLI2;BMP4;LAPTM4B;CCND1;COL4A2;WT1;SERPINH1;FLNC;ABCG2;EPHA2;TEAD3
PanglaoDB_Augmented_2021	Proximal Tubule Cells	27/164	9.596950e-01	9.999948e-01	0	0	7.124787e-01	2.931119e-02	SLC23A3;SLC47A1;MOGAT2;HPN;AK4;CLDN2;AQP1;KHK;DPP4;APOE;LBP;ABCG8;AMBP;SERPINF2;SORD;APOA4;NR0B2;ASS1;TMEM82;F7;RBP4;ALPL;TGFBI;AGXT;SLC22A7;SGK2;FOLR1
PanglaoDB_Augmented_2021	Chromaffin Cells	19/122	9.631978e-01	9.999948e-01	0	0	6.670936e-01	2.501364e-02	NTRK1;ADCYAP1R1;UNC13A;KCNIP1;SEMA6D;STXBP1;CACNA1B;IGF2;FAIM2;DOC2B;KALRN;PHYHIP;SLC8A2;BRINP1;CDH22;CPE;NACAD;KIF1A;SULT4A1
PanglaoDB_Augmented_2021	Decidual Cells	16/106	9.650357e-01	9.999948e-01	0	0	6.429953e-01	2.288433e-02	IL32;CD52;FCRL6;SIRPG;CTSW;CST7;IL2RG;CD3D;ZAP70;NCR3;LCK;TRBC2;IL2RB;CCR7;UBASH3A;S1PR4
PanglaoDB_Augmented_2021	Plasma Cells	27/166	9.659136e-01	9.999948e-01	0	0	7.021368e-01	2.435074e-02	KCNG2;NCF4;MAST1;ABCB9;ITGAL;IL2RG;CD79B;CD79A;IGKC;ITGB7;IGHA1;IGHA2;CCR10;ZNF165;CD52;ANGPT4;CD74;SPAG4;IL16;KLF4;FGR;ARHGAP30;MZB1;SDC1;IGHE;CD24;ST6GALNAC4
PanglaoDB_Augmented_2021	Hepatocytes	37/221	9.711477e-01	9.999948e-01	0	0	7.264548e-01	2.126822e-02	SERPINA1;MOGAT2;GOLT1A;SAA4;AQP3;ASGR1;C4B;EPB41L4B;LIPC;TKFC;CYP2D6;CDH1;SERPINH1;LBP;GLUL;ABCC3;ABCG8;AMBP;NOS2;VDR;FST;G0S2;APOA4;NR0B2;GCK;ASS1;TMEM82;FOSL1;F7;RBP4;HAL;SLPI;WT1;EPPK1;FGFR4;SLC22A7;FOXA3
PanglaoDB_Augmented_2021	Immature Neurons	21/136	9.725785e-01	9.999948e-01	0	0	6.601746e-01	1.835582e-02	NTRK1;NOTCH3;ADCYAP1R1;FOXD2;UNC13A;RBFOX3;NTRK3;SLC1A1;CACNA1B;CELF5;ATP2B3;ICAM5;ATP1B2;SSTR2;SLC8A2;DPYSL5;KCNQ2;LHX6;KIF1A;SULT4A1;ADGRL3
PanglaoDB_Augmented_2021	Radial Glia Cells	17/114	9.728475e-01	9.999948e-01	0	0	6.337430e-01	1.744566e-02	CNTFR;SEMA5B;NOTCH3;ADCYAP1R1;KCNIP1;SEMA6D;FAIM2;ATP1A2;AXIN2;SLC6A1;TSPAN11;DKK3;BRINP1;EFNB3;CPE;NACAD;ADGRL3
PanglaoDB_Augmented_2021	Bergmann Glia	20/132	9.763189e-01	9.999948e-01	0	0	6.455533e-01	1.547134e-02	ITGB1;ADCYAP1R1;ITIH3;KCNIP1;KCND3;PTCH1;NTRK3;CAMK2A;FAM107A;FAIM2;ATP1A2;ATP2B2;ATP1B2;GPR37L1;SLC6A1;GRIN2B;MT3;P2RX7;GRIN2A;PSD2
PanglaoDB_Augmented_2021	Beta Cells	22/145	9.804660e-01	9.999948e-01	0	0	6.464463e-01	1.275265e-02	MEG3;CAMK2B;NTRK1;KCNIP1;RGS16;CACNA1B;IGF2;KCNK16;EFNA5;MAFA;SLC8A2;TGFBR3;MAFB;JPH3;FXYD2;SIX2;CDH22;SIX3;FFAR2;KIF1A;NPTX2;SULT4A1
PanglaoDB_Augmented_2021	Neuroendocrine Cells	18/123	9.809926e-01	9.999948e-01	0	0	6.197220e-01	1.189270e-02	ADCYAP1R1;KCNIP1;GPR88;CAMK2A;ATP2B3;FAIM2;SLC6A1;CXCL14;SLC8A2;NRGN;BRINP1;PSD2;CCDC85C;CDH22;PPP1R1B;FXYD7;SULT4A1;SCN2B
PanglaoDB_Augmented_2021	Alpha Cells	20/136	9.842141e-01	9.999948e-01	0	0	6.231327e-01	9.915180e-03	GLP1R;RAMP2;PKDCC;KCNIP1;SEMA6D;CRYBA2;LOXL4;PLEKHA6;KCNK16;KIF12;GCG;SYT7;DPP4;MAFB;CAMK2N1;FEV;PRRG2;CPE;FXYD5;SLC38A5
PanglaoDB_Augmented_2021	Ependymal Cells	20/136	9.842141e-01	9.999948e-01	0	0	6.231327e-01	9.915180e-03	DNAI2;C1ORF194;LRRC10B;RARRES2;CRYGN;RFX2;HSPA2;AQP1;FAM166B;RSPH1;EFNB3;ARMC3;CROCC;KRT15;SIX3;PLXNB2;CFAP65;GAS2L2;CFAP99;CFAP44
PanglaoDB_Augmented_2021	Delta Cells	18/131	9.921028e-01	9.999948e-01	0	0	5.755520e-01	4.563267e-03	MAOB;KCNIP1;UNC5B;SEMA6D;PLEKHA6;KCNK16;ETV1;GCG;POU3F1;SLC6A1;KALRN;SYT7;BAIAP3;RBP4;FXYD2;CDH22;CPE;NPTX2
PanglaoDB_Augmented_2021	Enterochromaffin Cells	14/109	9.933878e-01	9.999948e-01	0	0	5.325910e-01	3.533310e-03	SEMA5A;C1S;MOGAT2;SEMA6D;TREH;BGN;SLC38A11;APOA4;FGF1;KALRN;KIAA1755;GRIN2A;PIEZO2;PLPP3
PanglaoDB_Augmented_2021	Follicular Cells	14/110	9.941711e-01	9.999948e-01	0	0	5.270094e-01	3.080855e-03	ABCG8;KCNIP3;CYP4F3;ABCC6;RORC;ITIH1;CYP4F12;ASGR1;CPN2;LIPC;TG;AGXT;CDH16;SLC22A7
PanglaoDB_Augmented_2021	Pluripotent Stem Cells	13/112	9.980070e-01	9.999948e-01	0	0	4.743352e-01	9.462896e-04	PIF1;CBX2;VASH2;GATA2;HK2;POU5F1;SOX2;CLDN6;SPN;MSH2;TERT;NKX1-2;ALPL
PanglaoDB_Augmented_2021	Ciliated Cells	10/104	9.996352e-01	9.999948e-01	0	0	3.841375e-01	1.401699e-04	SEC14L3;DNAI2;CCDC187;CFAP73;C1ORF194;ARMC3;CYP2S1;CDHR3;CFAP65;GAS2L2
PanglaoDB_Augmented_2021	Serotonergic Neurons	10/104	9.996352e-01	9.999948e-01	0	0	3.841375e-01	1.401699e-04	LIPC;KCNH6;MOGAT2;FEV;ABCC6;GLOD5;SCTR;TRIM15;GCG;TRIM10
PanglaoDB_Augmented_2021	Nuocytes	10/110	9.998588e-01	9.999948e-01	0	0	3.609502e-01	5.095218e-05	ZAP70;CD6;TRBC2;SIRPG;IL2RB;UBASH3A;CD3D;GIMAP8;IL17RB;CRLF2
PanglaoDB_Augmented_2021	Trigeminal Neurons	15/144	9.998674e-01	9.999948e-01	0	0	4.194140e-01	5.563378e-05	ADCYAP1R1;STXBP1;CACNA1B;ATP2B3;FAIM2;KCNAB2;SLC6A1;FAM189B;BRINP1;PIEZO2;SNCG;NACAD;KIF1A;SULT4A1;DRGX
PanglaoDB_Augmented_2021	Photoreceptor Cells	15/149	9.999345e-01	9.999948e-01	0	0	4.036344e-01	2.643694e-05	NTNG1;ADCYAP1R1;NTRK3;ROM1;CACNA1B;ATP2B3;ATP1B2;CACNA2D4;HSPA12A;TMEM130;STRIP2;ATCAY;PCBP3;TRNP1;GNB3
PanglaoDB_Augmented_2021	Gamma (PP) Cells	11/128	9.999733e-01	9.999948e-01	0	0	3.390630e-01	9.041927e-06	EGR3;MAOB;SEMA6D;FXYD2;CPE;PLEKHA6;ETV1;SLC6A1;AQP3;KALRN;SYT7
PanglaoDB_Augmented_2021	Gamma Delta T Cells	13/146	9.999838e-01	9.999948e-01	0	0	3.523059e-01	5.710996e-06	TRGV3;TOP2A;SPON2;CLIC3;SIRPG;CTSW;CST7;IL2RG;CD3D;ADGRG1;NCR3;LCK;UBASH3A
PanglaoDB_Augmented_2021	Spermatocytes	7/106	9.999904e-01	9.999948e-01	0	0	2.550564e-01	2.459608e-06	NOTCH3;ZNRF4;IGF2;INHBB;CD46;HMGB4;TP73
PanglaoDB_Augmented_2021	Anterior Pituitary Gland Cells	10/133	9.999929e-01	9.999948e-01	0	0	2.930221e-01	2.087859e-06	SEMA6D;PTPRN;LHB;GMPPA;GNB3;ZNF385D;PITX1;TMEM130;MEST;NUCB2
PanglaoDB_Augmented_2021	Reticulocytes	6/103	9.999939e-01	9.999948e-01	0	0	2.231043e-01	1.369885e-06	GLE1;NEU3;POLA2;NOP2;URB2;FOLR1
PanglaoDB_Augmented_2021	Germ Cells	17/222	9.999948e-01	9.999948e-01	0	0	2.977897e-01	1.550135e-06	OTUB2;SORD;MRPL14;COX6B2;MLF1;POU5F1;FAM71E1;HMGB4;RSPH1;SOHLH1;TMEM247;ZNRF4;CAMK4;ROPN1L;RNF151;MDN1;OSBP2
