"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change"
"27020","NPTN",30304,"Intron (ENST00000345330.9/27020, intron 1 of 8)",-1.2223462537571
"8916","HERC3",10363,"Intron (ENST00000512194.2/8916, intron 4 of 25)",-1.22246642844845
"56888","KCMF1",31540,"Intron (ENST00000456682.1/56888, intron 1 of 2)",-1.22298420244571
"391257","SUMO1P1",-23814,"Distal Intergenic",-1.22299103725456
"58508","KMT2C",32736,"Exon (ENST00000517279.1/ENST00000517279.1, exon 1 of 1)",-1.223143254711
"105372337","LOC105372337",0,"Promoter (<=1kb)",-1.22319251270249
"22885","ABLIM3",-6213,"Distal Intergenic",-1.22326205629694
"105376617","LOC105376617",5736,"Intron (ENST00000534431.1/105376617, intron 1 of 3)",-1.22329421815331
"101928089","SMYD3-AS1",-230,"Promoter (<=1kb)",-1.22335028238512
"100302136","MIR1252",-10909,"Intron (ENST00000393240.7/6857, intron 10 of 11)",-1.2234003002173
"84916","UTP4",6331,"Intron (ENST00000567287.2/84916, intron 1 of 2)",-1.22358693026643
"10371","SEMA3A",152221,"Intron (ENST00000265362.9/10371, intron 6 of 16)",-1.22361462693529
"55137","FIGN",68042,"Intron (ENST00000409634.5/55137, intron 2 of 2)",-1.22373269959445
"7402","UTRN",-3235,"Intron (ENST00000367545.8/7402, intron 2 of 74)",-1.22376099437606
"105369165","LOC105369165",-168234,"Distal Intergenic",-1.2241884823539
"9037","SEMA5A",29365,"Intron (ENST00000382496.10/9037, intron 3 of 22)",-1.22426541130407
"101929380","LOC101929380",233,"Promoter (<=1kb)",-1.22442469346209
"9734","HDAC9",-36618,"Exon (ENST00000417496.6/9734, exon 3 of 13)",-1.2244423858049
"51479","ANKFY1",-7069,"Intron (ENST00000341657.9/51479, intron 1 of 24)",-1.22461527192887
"10644","IGF2BP2",0,"Promoter (<=1kb)",-1.22462425381276
"107984377","LOC107984377",-191446,"Distal Intergenic",-1.22470959655482
"105375630","LOC105375630",172905,"Intron (ENST00000665922.1/105375630, intron 4 of 4)",-1.22484592175155
"5257","PHKB",-27961,"Exon (ENST00000567338.1/ENST00000567338.1, exon 1 of 1)",-1.2251791658833
"51111","KMT5B",11780,"Intron (ENST00000304363.9/51111, intron 10 of 10)",-1.22527729770287
"112268015","LOC112268015",146447,"Distal Intergenic",-1.2254529183179
"8835","SOCS2",41645,"Distal Intergenic",-1.22559393362708
"143098","MPP7",78747,"Exon (ENST00000337532.9/143098, exon 9 of 18)",-1.22596009040157
"124907871","LOC124907871",12229,"Distal Intergenic",-1.22597429860318
"5396","PRRX1",-14039,"Intron (ENST00000553786.1/5396, intron 2 of 2)",-1.22606001639613
"100616530","CFAP418-AS1",0,"Promoter (<=1kb)",-1.22607424747015
"100616432","MIR4714",3763,"Intron (ENST00000649865.1/3480, intron 2 of 20)",-1.22608503580042
"196074","METTL15",12823,"Intron (ENST00000406787.7/196074, intron 3 of 6)",-1.22632229494061
"50652","PCA3",-3594,"Intron (ENST00000376717.6/158471, intron 1 of 10)",-1.22689108206091
"114880","OSBPL6",11601,"Intron (ENST00000392505.6/114880, intron 1 of 25)",-1.22701268498692
"100507420","LINC01605",-11289,"Intron (ENST00000519738.5/100507420, intron 1 of 5)",-1.22708050050259
"105376633","LINC02760",-426674,"Distal Intergenic",-1.22716045735243
"100505785","KIRREL1-IT1",3403,"Intron (ENST00000360089.8/55243, intron 1 of 12)",-1.22720205653314
"965","CD58",5715,"Intron (ENST00000369489.10/965, intron 2 of 5)",-1.22756402833094
"124872","B4GALNT2",-21513,"Distal Intergenic",-1.22757640429296
"100885777","PCCA-AS1",45843,"Intron (ENST00000376279.7/5095, intron 20 of 22)",-1.22764351182416
"123355","LRRC28",-13528,"Intron (ENST00000558879.5/123355, intron 2 of 2)",-1.22778858539143
"102659288","LINC02888",2280,"Promoter (2-3kb)",-1.2278287126969
"5137","PDE1C",-30735,"Intron (ENST00000396193.5/5137, intron 3 of 18)",-1.22790760570598
"29970","SCHIP1",-18345,"Intron (ENST00000476809.7/100505385, intron 4 of 9)",-1.22811344752257
"9728","SECISBP2L",264,"Promoter (<=1kb)",-1.22827162384204
"7150","TOP1",-17427,"Intron (ENST00000361337.3/7150, intron 2 of 20)",-1.22830078761491
"55076","TMEM45A",6624,"Intron (ENST00000323523.8/55076, intron 1 of 5)",-1.22861974145741
"6310","ATXN1",80605,"Intron (ENST00000244769.8/6310, intron 3 of 8)",-1.2286580348437
"55144","LRRC8D",64222,"Intron (ENST00000370453.5/55144, intron 3 of 3)",-1.22866588744759
"6434","TRA2B",11185,"Distal Intergenic",-1.22913985858014
"79157","MFSD11",371,"Promoter (<=1kb)",-1.2292069159546
"102724122","RMEL3",-66940,"Distal Intergenic",-1.22962003273336
"7292","TNFSF4",-62233,"Distal Intergenic",-1.22962108370157
"84248","FYTTD1",1811,"Promoter (1-2kb)",-1.22968626545751
"22995","CEP152",7307,"Intron (ENST00000380950.7/22995, intron 2 of 26)",-1.22971466720144
"100422986","MIR3125",79527,"Intron (ENST00000663507.1/100506474, intron 4 of 6)",-1.22978631139261
"3482","IGF2R",4779,"Intron (ENST00000356956.6/3482, intron 1 of 47)",-1.22992456703114
"105377284","LOC105377284",21428,"Distal Intergenic",-1.23012328680968
"51496","CTDSPL2",-1255,"Promoter (1-2kb)",-1.2302110542076
"483","ATP1B3",-8602,"Intron (ENST00000475483.5/483, intron 1 of 4)",-1.23022563685893
"107986636","LOC107986636",132768,"Distal Intergenic",-1.230505261981
"2631","NIPSNAP2",-578,"Promoter (<=1kb)",-1.23055275424203
"105375630","LOC105375630",163335,"Intron (ENST00000658283.1/105375630, intron 5 of 6)",-1.23070673800497
"200734","SPRED2",-814,"Promoter (<=1kb)",-1.23079070445906
"308","ANXA5",6507,"Intron (ENST00000296511.10/308, intron 2 of 12)",-1.23114502718723
"124902027","LOC124902027",17363,"Intron (ENST00000518721.6/50807, intron 3 of 29)",-1.23142045682036
"105375405","PPP1R9A-AS1",8258,"Intron (ENST00000433360.6/55607, intron 7 of 19)",-1.23166208868262
"57211","ADGRG6",-17550,"Intron (ENST00000230173.10/57211, intron 4 of 25)",-1.23190814253524
"130507","UBR3",818,"Promoter (<=1kb)",-1.23208751025307
"10048","RANBP9",7649,"Intron (ENST00000474485.1/51406, intron 8 of 8)",-1.23221761761896
"100422991","MIR1260B",-98023,"Intron (ENST00000524717.6/84441, intron 1 of 4)",-1.23243172330102
"101927630","LINC02889",-41304,"Distal Intergenic",-1.23259708838098
"692226","SNORD96B",13995,"Intron (ENST00000262844.10/9949, intron 3 of 5)",-1.23298979738099
"101927686","LINC02541",45546,"Exon (ENST00000685800.1/ENST00000685800.1, exon 1 of 1)",-1.23304957867173
"105371310","LOC105371310",53097,"Intron (ENST00000564046.1/105371310, intron 1 of 4)",-1.23366514861082
"124903956","LOC124903956",14531,"Distal Intergenic",-1.23370266735597
"100506686","IQCH-AS1",-507,"Promoter (<=1kb)",-1.23391465529455
"27067","STAU2",61807,"Intron (ENST00000522695.5/27067, intron 10 of 11)",-1.23406933059316
"29922","NME7",28532,"Intron (ENST00000688755.1/481, intron 7 of 8)",-1.23407753457318
"161835","FSIP1",-22357,"Intron (ENST00000350221.4/161835, intron 10 of 11)",-1.23424158412627
"285527","FRYL",-17283,"Intron (ENST00000358350.9/285527, intron 2 of 63)",-1.23427105417197
"105375267","LOC105375267",2454,"Promoter (2-3kb)",-1.23427390928961
"11143","KAT7",0,"Promoter (<=1kb)",-1.23438733306432
"100422965","MIR4263",-18075,"Intron (ENST00000448427.1/9577, intron 5 of 5)",-1.2347508120087
"51429","SNX9",8141,"Intron (ENST00000614703.4/51429, intron 3 of 5)",-1.23484193315659
"8829","NRP1",4186,"Intron (ENST00000374875.5/8829, intron 3 of 15)",-1.23490486507444
"9519","TBPL1",33621,"Intron (ENST00000275230.6/154091, intron 2 of 4)",-1.23490711649686
"8366","H4C2",1353,"Promoter (1-2kb)",-1.2351787824903
"445815","PALM2AKAP2",12699,"Intron (ENST00000374531.6/445815, intron 2 of 6)",-1.2354473227945
"54536","EXOC6",-16678,"Intron (ENST00000671701.1/54536, intron 2 of 22)",-1.23597655808311
"9320","TRIP12",-2065,"Promoter (2-3kb)",-1.23623407865437
"22955","SCMH1",7184,"5' UTR",-1.23630997136367
"100422986","MIR3125",119494,"Intron (ENST00000663507.1/100506474, intron 4 of 6)",-1.23644310892556
"114327","EFHC1",-1792,"Promoter (1-2kb)",-1.23648250585932
"105369739","LINC02450",96790,"Distal Intergenic",-1.23653104513863
"8470","SORBS2",9575,"Intron (ENST00000284776.11/8470, intron 2 of 20)",-1.23664460839888
"90102","PHLDB2",11529,"Intron (ENST00000393923.7/90102, intron 6 of 17)",-1.23679105731388
"55277","FGGY",5138,"Intron (ENST00000634606.1/55277, intron 12 of 16)",-1.23690122565126
"169792","GLIS3",3257,"Intron (ENST00000324333.14/169792, intron 3 of 9)",-1.23694101573733
"10486","CAP2",99665,"3' UTR",-1.23694408315491
"100128993","LOC100128993",51117,"Intron (ENST00000520920.5/100128993, intron 4 of 4)",-1.23745193327663
"79802","HHIPL2",3312,"Distal Intergenic",-1.23779890462601
"64208","POPDC3",-41138,"Distal Intergenic",-1.2378200399066
"3895","KTN1",41700,"Distal Intergenic",-1.23792272586327
"107985092","ARHGAP29-AS1",35412,"Intron (ENST00000660441.1/107985092, intron 2 of 3)",-1.23792687315538
"10221","TRIB1",988,"Promoter (<=1kb)",-1.23793033975388
"23043","TNIK",-101687,"Intron (ENST00000436636.7/23043, intron 2 of 32)",-1.23797856485532
"55245","UQCC1",-11730,"Intron (ENST00000457259.5/55245, intron 4 of 6)",-1.23816299746729
"100505774","LOC100505774",48550,"Distal Intergenic",-1.23816551968715
"645323","MIR9-2HG",71511,"Exon (ENST00000669424.1/645323, exon 6 of 6)",-1.23829399625871
"255928","SYT14",-15855,"Distal Intergenic",-1.23841170132762
"174","AFP",0,"Promoter (<=1kb)",-1.2384554943146
"5567","PRKACB",25158,"Intron (ENST00000370689.6/5567, intron 1 of 9)",-1.23863265975916
"639","PRDM1",0,"Promoter (<=1kb)",-1.23875778158853
"105370777","LOC105370777",10556,"Intron (ENST00000561058.5/105370777, intron 1 of 5)",-1.23878046343304
"57600","FNIP2",5997,"Intron (ENST00000264433.11/57600, intron 1 of 16)",-1.23900929497998
"26298","EHF",38619,"Distal Intergenic",-1.23903241924078
"7594","ZNF43",0,"Promoter (<=1kb)",-1.23954410903944
"124901281","LOC124901281",-6250,"Intron (ENST00000329474.7/55604, intron 8 of 36)",-1.23954804299776
"401312","LOC401312",13097,"Intron (ENST00000442252.1/ENST00000442252.1, intron 1 of 1)",-1.2396060899535
"85027","SMIM3",11520,"Intron (ENST00000526627.2/85027, intron 1 of 1)",-1.23966063291093
"101928569","LINC02101",-119124,"Distal Intergenic",-1.23981131270888
"142891","SAMD8",32591,"Intron (ENST00000447533.5/142891, intron 1 of 3)",-1.2398461417414
"57451","TENM2",4876,"Intron (ENST00000518659.6/57451, intron 5 of 30)",-1.23997344331118
"25937","WWTR1",2773,"Promoter (2-3kb)",-1.24011500752992
"115825","WDFY2",53686,"Intron (ENST00000298125.7/115825, intron 1 of 11)",-1.24018178107981
"64123","ADGRL4",85787,"Distal Intergenic",-1.24018367504163
"124902073","LOC124902073",367661,"Distal Intergenic",-1.24047864232859
"10880","ACTL7B",201537,"Distal Intergenic",-1.24060994055047
"25903","OLFML2B",26487,"3' UTR",-1.24074447862561
"667","DST",-20220,"Intron (ENST00000312431.10/667, intron 3 of 94)",-1.24150692420894
"283310","OTOGL",-67182,"Intron (ENST00000646859.1/283310, intron 27 of 62)",-1.24175211172846
"404744","NPSR1-AS1",-3528,"Intron (ENST00000360581.6/387129, intron 6 of 8)",-1.24176767462556
"100505676","RRS1-DT",59716,"Intron (ENST00000659008.1/102724687, intron 1 of 1)",-1.24177241893641
"5784","PTPN14",-70733,"Intron (ENST00000366956.10/5784, intron 3 of 18)",-1.24181379152233
"79582","SPAG16",20264,"Intron (ENST00000406979.6/79582, intron 6 of 17)",-1.24202020964956
"101927780","LINC01303",5175,"Exon (ENST00000508827.1/101927780, exon 4 of 5)",-1.24204004698458
"5558","PRIM2",-834,"Promoter (<=1kb)",-1.24205248920758
"112840934","NGF-AS1",-72351,"Distal Intergenic",-1.2421855551103
"101928775","LOC101928775",150887,"Intron (ENST00000646338.1/101928775, intron 2 of 2)",-1.24224267921406
"107985092","ARHGAP29-AS1",-1983,"Promoter (1-2kb)",-1.24229689544417
"4088","SMAD3",-3622,"Intron (ENST00000559460.6/4088, intron 1 of 8)",-1.24237346358444
"124901499","LOC124901499",320665,"Distal Intergenic",-1.2425805518097
"4988","OPRM1",-223581,"Distal Intergenic",-1.24259934919364
"64420","SUSD1",16551,"3' UTR",-1.24262323734815
"79068","FTO",41481,"Intron (ENST00000636491.1/79068, intron 2 of 9)",-1.24275896672856
"9766","SUSD6",-14526,"Intron (ENST00000342745.5/9766, intron 1 of 5)",-1.24287381143892
"25834","MGAT4C",-59390,"Intron (ENST00000548651.6/25834, intron 2 of 7)",-1.24300374391279
"253264","ZNF503-AS1",16430,"Exon (ENST00000671219.1/253264, exon 3 of 4)",-1.24312862732625
"112840934","NGF-AS1",-83617,"Distal Intergenic",-1.24315659954875
"9462","RASAL2",3215,"Intron (ENST00000367649.8/9462, intron 3 of 17)",-1.24322594314484
"124900868","LOC124900868",78879,"Exon (ENST00000671069.1/ENST00000671069.1, exon 5 of 7)",-1.24331427582382
"79096","CSTPP1",11412,"Intron (ENST00000533124.5/79096, intron 1 of 2)",-1.24343914049067
"283050","ZMIZ1-AS1",36189,"Distal Intergenic",-1.24371552210042
"9521","EEF1E1",13501,"Intron (ENST00000397456.2/100526837, intron 3 of 6)",-1.24379190426954
"865","CBFB",19299,"Intron (ENST00000651988.1/865, intron 3 of 5)",-1.24382908449428
"9229","DLGAP1",322,"Promoter (<=1kb)",-1.24390151135692
"202151","RANBP3L",-58761,"Distal Intergenic",-1.24400284847825
"79722","ANKRD55",18295,"Intron (ENST00000341048.9/79722, intron 2 of 11)",-1.24401535036634
"10100","TSPAN2",5644,"Intron (ENST00000369516.7/10100, intron 7 of 7)",-1.24473413211226
"22800","RRAS2",0,"Promoter (<=1kb)",-1.24479429369076
"199920","FYB2",31970,"Intron (ENST00000371244.9/5563, intron 2 of 8)",-1.2449652282607
"101927972","FARS2-AS1",-8239,"Intron (ENST00000324331.10/10667, intron 4 of 6)",-1.24498019435673
"101929476","LINC01698",16958,"Distal Intergenic",-1.24501643486599
"101927421","LOC101927421",-47479,"Intron (ENST00000647105.1/101927421, intron 2 of 6)",-1.24526871333665
"102724479","LOC102724479",-107203,"Intron (ENST00000436636.7/23043, intron 2 of 32)",-1.24540779056342
"54363","HAO1",149811,"Distal Intergenic",-1.24557010796836
"26040","SETBP1",-3739,"Intron (ENST00000426838.8/26040, intron 1 of 3)",-1.24560712627522
"100506286","TBC1D8-AS1",48880,"Intron (ENST00000463469.5/11138, intron 1 of 4)",-1.24562002231218
"389558","FAM180A",-25502,"Exon (ENST00000419211.2/ENST00000419211.2, exon 1 of 3)",-1.24564076976258
"4233","MET",17726,"Intron (ENST00000422097.2/4233, intron 1 of 11)",-1.24568316904601
"375748","ERCC6L2",-13545,"Intron (ENST00000433656.2/100128782, intron 1 of 3)",-1.24584045130779
"124902502","LOC124902502",-75674,"Intron (ENST00000355995.9/6934, intron 4 of 14)",-1.24586481914197
"4163","MCC",-18138,"Intron (ENST00000302475.9/4163, intron 9 of 16)",-1.24588089011228
"2120","ETV6",2497,"Promoter (2-3kb)",-1.24639515341709
"54521","WDR44",892,"Promoter (<=1kb)",-1.24645397420106
"645323","MIR9-2HG",722,"Promoter (<=1kb)",-1.24746261530399
"124900295","LOC124900295",-160073,"Distal Intergenic",-1.24778556278335
"105375732","LINC02855",0,"Promoter (<=1kb)",-1.24785234968471
"58490","RPRD1B",7646,"3' UTR",-1.24788550945064
"105375633","LOC105375633",20897,"Intron (ENST00000519519.5/105375633, intron 1 of 5)",-1.24802096564463
"100505498","LOC100505498",191480,"Distal Intergenic",-1.24813046996545
"84141","EVA1A",-23169,"Distal Intergenic",-1.24828333259222
"9162","DGKI",1749,"Promoter (1-2kb)",-1.24832781293079
"23189","KANK1",842,"Promoter (<=1kb)",-1.24833269132163
"8777","MPDZ",0,"Promoter (<=1kb)",-1.24837788119588
"4638","MYLK",-4104,"3' UTR",-1.24849205000679
"25841","ABTB2",-21056,"Distal Intergenic",-1.2484970422044
"8540","AGPS",3231,"Intron (ENST00000680705.1/8540, intron 1 of 15)",-1.24859189920472
"124902027","LOC124902027",15386,"Intron (ENST00000518721.6/50807, intron 3 of 29)",-1.24872777235245
"965","CD58",14913,"Intron (ENST00000369489.10/965, intron 3 of 5)",-1.24873191114931
"1490","CCN2",-719,"Promoter (<=1kb)",-1.24884264738433
"9407","TMPRSS11D",-1784,"Promoter (1-2kb)",-1.2489885062997
"158471","PRUNE2",54225,"Intron (ENST00000648797.1/105376095, intron 5 of 12)",-1.24919038255543
"3131","HLF",15509,"Distal Intergenic",-1.24938819631547
"57689","LRRC4C",-557437,"Intron (ENST00000528697.6/57689, intron 2 of 6)",-1.24939234684765
"5218","CDK14",0,"Promoter (<=1kb)",-1.24940074885218
"105374217","LOC105374217",-14,"Promoter (<=1kb)",-1.24948221668786
"26052","DNM3",34124,"Intron (ENST00000688173.1/26052, intron 3 of 14)",-1.24949903692347
"388815","MIR99AHG",407,"Promoter (<=1kb)",-1.24979705514804
"26137","ZBTB20",-70742,"Intron (ENST00000653398.1/ENST00000653398.1, intron 2 of 6)",-1.24987823949738
"102800447","LINC01828",3890,"Intron (ENST00000452716.5/102800447, intron 5 of 5)",-1.24989065134155
"22950","SLC4A1AP",-7703,"Intron (ENST00000696011.1/22950, intron 9 of 14)",-1.25008028212703
"3556","IL1RAP",2775,"Promoter (2-3kb)",-1.25044419142757
"107985483","LOC107985483",-71491,"Intron (ENST00000673983.1/ENST00000673983.1, intron 2 of 4)",-1.25059684432863
"27327","TNRC6A",18525,"Intron (ENST00000566108.2/27327, intron 2 of 2)",-1.25069828524969
"2034","EPAS1",-753,"Promoter (<=1kb)",-1.25079138450742
"8460","TPST1",-43805,"Intron (ENST00000480281.5/8460, intron 2 of 4)",-1.25080718718359
"124900221","LOC124900221",-24197,"Distal Intergenic",-1.25113977110851
"9462","RASAL2",-30079,"Intron (ENST00000367649.8/9462, intron 3 of 17)",-1.25123262405379
"124904808","LOC124904808",-22999,"Distal Intergenic",-1.25123549355512
"4163","MCC",-7779,"Intron (ENST00000302475.9/4163, intron 1 of 16)",-1.25126080207496
"5257","PHKB",4166,"Intron (ENST00000566037.6/5257, intron 5 of 7)",-1.25128813430849
"100506385","LINC01426",-8001,"Intron (ENST00000420877.2/100506385, intron 1 of 2)",-1.25133217148319
"50514","DELEC1",5057,"Intron (ENST00000649121.1/50514, intron 4 of 6)",-1.25177406262496
"26053","AUTS2",73950,"Intron (ENST00000644939.1/26053, intron 4 of 18)",-1.25188971590108
"7957","EPM2A",150906,"Intron (ENST00000638717.1/7957, intron 4 of 4)",-1.2522075285232
"26053","AUTS2",-40887,"3' UTR",-1.25223519923923
"109729164","LINC02234",-105305,"Distal Intergenic",-1.25256287815502
"105373175","LOC105373175",36754,"Exon (ENST00000689340.1/105373175, exon 3 of 4)",-1.25267350957017
"64420","SUSD1",29066,"Exon (ENST00000658557.1/ENST00000658557.1, exon 3 of 3)",-1.25275048443362
"50807","ASAP1",-59468,"Distal Intergenic",-1.25289705766076
"105373438","LOC105373438",-69837,"Distal Intergenic",-1.25300204763542
"84529","CDIN1",-18082,"Intron (ENST00000566621.6/84529, intron 10 of 10)",-1.25312825487456
"101929390","LINC01247",2506,"Promoter (2-3kb)",-1.25327042268819
"100128787","LINC01349",42979,"Distal Intergenic",-1.25340344678489
"2641","GCG",25560,"Distal Intergenic",-1.25359022202774
"26115","TANC2",-4374,"Intron (ENST00000689528.1/26115, intron 5 of 27)",-1.25362377471324
"345778","MTX3",15912,"Distal Intergenic",-1.25367359841275
"55904","KMT2E",605,"Promoter (<=1kb)",-1.25371593686458
"105375342","LOC105375342",-337600,"Distal Intergenic",-1.25395457845486
"55245","UQCC1",7642,"Intron (ENST00000457259.5/55245, intron 4 of 6)",-1.25396421947948
"124901509","LOC124901509",-3153,"Intron (ENST00000393004.6/27145, intron 2 of 6)",-1.25397042286223
"9734","HDAC9",-14467,"Intron (ENST00000461159.6/9734, intron 15 of 16)",-1.25411347284081
"4781","NFIB",-40768,"Intron (ENST00000380959.7/4781, intron 2 of 8)",-1.25418081081047
"169792","GLIS3",7519,"Intron (ENST00000324333.14/169792, intron 1 of 9)",-1.25448856362583
"100302116","MIR1265",-21402,"Intron (ENST00000493380.5/55691, intron 1 of 3)",-1.25468118634084
"80380","PDCD1LG2",-589,"Promoter (<=1kb)",-1.25476120566128
"4627","MYH9",-10552,"Intron (ENST00000663925.1/ENST00000663925.1, intron 1 of 1)",-1.25505725856612
"126868","MAB21L3",-473,"Promoter (<=1kb)",-1.25525559524294
"200162","SPAG17",-13815,"Intron (ENST00000336338.10/200162, intron 5 of 48)",-1.25557738040409
"5144","PDE4D",-103905,"Intron (ENST00000502484.6/5144, intron 2 of 16)",-1.25573342429656
"105379051","LOC105379051",-31170,"Distal Intergenic",-1.25593191237172
"5521","PPP2R2B",17825,"Intron (ENST00000394411.9/5521, intron 2 of 9)",-1.2560793068014
"407035","MIR31",6189,"Intron (ENST00000698343.1/554202, intron 1 of 4)",-1.25618492487691
"10301","DLEU1",27948,"Intron (ENST00000486895.5/10301, intron 1 of 1)",-1.25648059910066
"100847053","MIR5702",-14692,"Distal Intergenic",-1.25649720603702
"84970","C1orf94",183753,"Distal Intergenic",-1.25660208659335
"7982","ST7",5005,"Intron (ENST00000393446.6/7982, intron 3 of 13)",-1.25662725049544
"101928583","SLC7A14-AS1",-8077,"Intron (ENST00000486975.1/5010, intron 2 of 3)",-1.25695610764008
"388815","MIR99AHG",0,"Promoter (<=1kb)",-1.25695732686495
"101927523","LINC02620",34698,"Intron (ENST00000369704.8/159686, intron 15 of 17)",-1.25701825882864
"983","CDK1",30747,"Distal Intergenic",-1.25707469104834
"169792","GLIS3",-653,"Promoter (<=1kb)",-1.25755277765274
"2737","GLI3",97225,"Distal Intergenic",-1.25757988650955
"157567","ANKRD46",5967,"Intron (ENST00000520552.5/157567, intron 4 of 5)",-1.25797491741482
"80003","PCNX2",13543,"Intron (ENST00000258229.14/80003, intron 1 of 33)",-1.25830343636271
"7818","DAP3",0,"Promoter (<=1kb)",-1.25839937963345
"27086","FOXP1",-3530,"Intron (ENST00000318789.11/27086, intron 14 of 20)",-1.25847419029441
"124902502","LOC124902502",-78719,"Intron (ENST00000355995.9/6934, intron 4 of 14)",-1.25852584871439
"124904565","LOC124904565",-75810,"Distal Intergenic",-1.25854351183072
"1106","CHD2",6422,"Intron (ENST00000630790.1/1106, intron 6 of 11)",-1.25871429369522
"105379121","LOC105379121",108826,"Distal Intergenic",-1.25873789903124
"4781","NFIB",-30921,"Intron (ENST00000380959.7/4781, intron 2 of 8)",-1.25887853333604
"124903956","LOC124903956",34109,"Distal Intergenic",-1.25899112933266
"124900222","LOC124900222",13717,"Intron (ENST00000394253.7/25862, intron 2 of 6)",-1.25903596852462
"5270","SERPINE2",-106453,"Distal Intergenic",-1.25915275004252
"105379224","LOC105379224",-11140,"Distal Intergenic",-1.25915566047041
"22885","ABLIM3",20294,"Intron (ENST00000326685.11/22885, intron 2 of 20)",-1.25939910732071
"9217","VAPB",2462,"Promoter (2-3kb)",-1.25951049010499
"9863","MAGI2",16087,"Intron (ENST00000354212.9/9863, intron 16 of 21)",-1.25961888259547
"100505894","TMEM161B-DT",5090,"Intron (ENST00000504922.7/100505894, intron 2 of 2)",-1.25979216158717
"22990","PCNX1",21668,"Distal Intergenic",-1.25979455812637
"26509","MYOF",5923,"Intron (ENST00000359263.9/26509, intron 1 of 53)",-1.25983751102082
"102724553","LOC102724553",-64836,"Distal Intergenic",-1.2599844978818
"64778","FNDC3B",-29618,"Intron (ENST00000415807.7/64778, intron 1 of 25)",-1.2600578004322
"79549","OR6J1",-44823,"Distal Intergenic",-1.26022483196397
"101929395","LINC01752",52122,"Intron (ENST00000667822.1/ENST00000667822.1, intron 1 of 1)",-1.26028133479785
"51008","ASCC1",5979,"Intron (ENST00000672957.1/51008, intron 5 of 9)",-1.26072157437528
"23362","PSD3",-17135,"Intron (ENST00000327040.13/23362, intron 1 of 15)",-1.26073601417487
"134429","STARD4",-72045,"Intron (ENST00000666013.1/100505678, intron 1 of 4)",-1.26074655489371
"3097","HIVEP2",3495,"Intron (ENST00000012134.7/3097, intron 2 of 8)",-1.26132937972778
"84675","TRIM55",-20179,"Intron (ENST00000276570.10/85479, intron 5 of 5)",-1.26138289633914
"23167","EFR3A",12752,"Intron (ENST00000254624.10/23167, intron 1 of 22)",-1.26141658894988
"8406","SRPX",14069,"Intron (ENST00000465127.1/7102, intron 3 of 8)",-1.26143732369767
"2200","FBN1",17140,"Intron (ENST00000316623.10/2200, intron 2 of 65)",-1.26148848797396
"29088","MRPL15",16842,"Distal Intergenic",-1.26180039028712
"541471","MIR4435-2HG",40457,"3' UTR",-1.2618514174256
"55686","MREG",6966,"Intron (ENST00000263268.11/55686, intron 1 of 4)",-1.26201975494976
"7840","ALMS1",3111,"Intron (ENST00000484298.5/7840, intron 9 of 21)",-1.26221860785039
"26137","ZBTB20",1162,"Promoter (1-2kb)",-1.26252091477319
"114907","FBXO32",2981,"Promoter (2-3kb)",-1.26288206265524
"10010","TANK",6243,"Intron (ENST00000259075.6/10010, intron 1 of 7)",-1.26289210609192
"257019","FRMD3",23306,"Intron (ENST00000376438.5/257019, intron 1 of 14)",-1.26310548285338
"3709","ITPR2",-20259,"Intron (ENST00000381340.8/3709, intron 2 of 56)",-1.263247025922
"727677","CASC8",-25359,"Distal Intergenic",-1.2632716444364
"23139","MAST2",15612,"Intron (ENST00000361297.7/23139, intron 4 of 28)",-1.26370107243192
"5142","PDE4B",-25758,"Intron (ENST00000329654.8/5142, intron 3 of 16)",-1.26387900470756
"100505716","LOC100505716",17470,"Intron (ENST00000344773.6/9577, intron 10 of 12)",-1.26394946158064
"9482","STX8",73503,"Intron (ENST00000306357.9/9482, intron 7 of 7)",-1.26398537213634
"388815","MIR99AHG",0,"Promoter (<=1kb)",-1.26417646896678
"100874433","IQCJ-SCHIP1-AS1",-6771,"Intron (ENST00000476809.7/100505385, intron 4 of 9)",-1.26437321443041
"90025","UBE3D",16215,"Distal Intergenic",-1.26437961935503
"100616215","MIR548AL",18607,"Intron (ENST00000531906.5/ENST00000531906.5, intron 2 of 2)",-1.2645460498412
"153769","SH3RF2",8282,"Intron (ENST00000359120.9/153769, intron 2 of 9)",-1.2648257795406
"729467","HSD52",18799,"Intron (ENST00000625548.1/ENST00000625548.1, intron 1 of 4)",-1.26487291155615
"55638","SYBU",-6970,"Intron (ENST00000276646.14/55638, intron 3 of 6)",-1.26517360736064
"8728","ADAM19",-31543,"Distal Intergenic",-1.26517762857124
"56990","CDC42SE2",6555,"Intron (ENST00000502840.5/56990, intron 2 of 3)",-1.26537727903682
"55744","COA1",-622,"Promoter (<=1kb)",-1.26561362334733
"26064","RAI14",0,"Promoter (<=1kb)",-1.26570316922913
"58499","ZNF462",-5190,"Intron (ENST00000472574.1/58499, intron 1 of 3)",-1.2658367873588
"101928569","LINC02101",27090,"Distal Intergenic",-1.26600810717473
"23255","MTCL1",-712,"Promoter (<=1kb)",-1.26624140908032
"100302258","MIR1469",3166,"Intron (ENST00000421109.6/7026, intron 2 of 2)",-1.26626580938744
