Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NFYA ENCODE	202/2250	9.999908e-01	9.999957e-01	0	0	3.259930e-01	2.993592e-06	TDRKH;ERRFI1;HDAC11;ICAM5;TMEM91;C1GALT1C1;SYNGAP1;MPRIP;CREB3L3;FDXR;HIST3H2BB;PKNOX1;IER5;GLUL;PDK2;AGFG2;TSPYL2;STARD5;DNAAF3;PIH1D1;RFX2;ZNF837;PPP1R3B;SNHG10;SNORD104;DDIT4;ASF1B;PIF1;ANAPC15;TMEM161A;TPRG1L;PIK3R3;ABCB8;PRDM10;C12ORF57;STRIP2;AFMID;SERPINH1;SNORA57;ST3GAL3;HEXIM1;FZD2;RASSF7;PYCR1;ABCA7;PILRB;PBX4;SMTN;XKR9;STAG3;OGDH;CALR;LGMN;TOP2A;SEC1P;HIP1;PCSK4;C1QTNF6;ANXA6;TNFAIP8L1;RNF151;RALGPS1;TIGD3;NUDC;MYBPC2;ZDHHC12;TYK2;GLCCI1;CRELD1;RCCD1;CRELD2;CD46;PTMA;GRN;OAT;AP5Z1;SLC43A2;APOLD1;FAM105A;ARVCF;TLDC1;ZSWIM4;MIR3153;CD74;FAM46B;LAPTM5;LRRC20;ENO1-AS1;ALDH4A1;MORN1;MIR4479;SHKBP1;PCYOX1L;FOSB;B9D1;ESYT1;NUCB2;CDK5R2;FHOD1;GALNT18;CELSR3;TMEM143;PAIP2B;CYSRT1;PODNL1;MAEA;FAM162A;NUDT18;MAP3K9;PIM2;PPFIA3;NANOS1;RNF44;CISH;CCDC159;C21ORF58;VASH2;TRAFD1;PDIA6;TLE6;LZTFL1;MSH2;MAPKAPK3;RGS9BP;CCDC151;FTL;SIDT2;GNAZ;SLC26A2;LRRC56;SHC1;LTBP4;CACNA1G;C1ORF228;BCL2L11;PGK1;RHPN1;ANKZF1;PDZD7;ISOC2;ACBD7;ANKRD34A;SDF2L1;WFS1;GPR108;GGCT;KIF18B;IFT27;REEP6;MAP3K14;SLC26A6;BCL2L1;SNAP23;ATP2A1;ETFB;ARRB2;NADK2;SIX5;PIP5KL1;DSE;GPX4;MKL1;LMNTD2;H2AFV;KCNAB2;SYNGR4;ETV4;DUSP23;NPC2;SLC25A19;RBM23;OTUB2;HIST1H2BN;NRXN2;RRBP1;LRP8;MTHFSD;CCDC85C;FCHO1;HAUS7;TMEM205;NT5DC2;GNA12;LRIG1;PTK2B;POLR2I;LINC00471;POLM;QPCTL;TPCN1;FMNL3;TSPAN15;SLC25A37;RSPH1;PNKD;PC;SH3D21;PDCD4;ALDH16A1;SSBP3;CCDC61;SLC25A35
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	CREB1 ENCODE	120/2238	9.999908e-01	9.999957e-01	0	0	1.826640e-01	1.675642e-06	HSF2BP;PARK7;CELSR3;CYB5D2;ZFYVE28;MAEA;APMAP;TBC1D32;HCFC1R1;FDXR;NUDT18;PKNOX1;HADH;TBC1D22A;ZNF565;SAMD10;TSPYL2;ZNF165;RNF44;UNC13A;RPL21;CCDC159;APLP2;USP2;HSD11B1L;RUNDC3A;MFSD10;THOC6;BIN3;ARMC5;CCDC86;NSMF;PEX11G;MZF1;CCDC151;ISCU;SIDT2;ANAPC15;RNASEH2A;MAOA;ABCB8;SLC9A1;LDHA;PMVK;RCE1;ATG7;MDN1;SLC19A1;ANKZF1;EGR1;EGR3;GPR108;STK11IP;CCDC15;NFKB2;DRAP1;FOSL1;ATG16L1;UVSSA;CHMP2A;OGDH;CEP83;NFKBID;CCDC47;WFDC3;CYB561D2;FUNDC2;PSTK;MAP4K1;DUSP5;ARG2;MYBPC2;DUSP1;SPHK2;H2AFV;SLC39A13;JOSD2;FOS;TYK2;KCNAB2;MLF1;KIF9;EEF1D;BDNF-AS;SLC25A19;AKT1S1;C19ORF24;PICK1;PABPC1;CRELD1;RBM23;AVPI1;HIST1H2BN;AP5Z1;MALSU1;APOLD1;MTHFSD;MIEN1;GPR153;HAUS7;TMEM205;RPS3;STX4;RABAC1;DCAF13;MIR3153;FDXACB1;SLC35A2;CD74;SPAG4;FBXL18;PPP2R3B;SLC25A37;MIR4479;APOC1;ZNF219;FOSB;PNPLA6;MMACHC;CCDC61
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZBTB7A ENCODE	315/2184	9.999909e-01	9.999957e-01	0	0	5.802628e-01	5.297363e-06	CPNE5;HDAC11;STMN3;TSKU;ICAM1;LACTB;BAIAP2L1;RUSC2;SOX18;RPS6KA1;PIEZO1;HOMER3;GLUL;SAMD10;EPHB4;GAMT;SRRM3;HES6;TMEM88B;UNC13A;NUP210;AFAP1;ENTPD8;MYO7A;UNC13D;FNDC5;BCAM;NEIL2;FLYWCH1;NEIL1;CTXN1;ZFPM1;EPHA2;NYAP1;CRABP2;PDGFB;MRPL14;IQGAP2;PRDM10;PPL;C12ORF57;ACTR3C;FAM171A2;RNF213;SYNGR2;RAB11FIP1;RRAS;TSPAN4;ST3GAL5;PRR29;APOE;SNORA57;ZBTB7A;ST3GAL2;SLC19A1;B4GALNT4;EGR1;SNAI3;RASSF7;NFATC2;PYCR1;NBEAL2;KLHDC8B;MRPL23;VASN;TYMSOS;FOSL1;ACER2;GRIN3B;FXYD3;SNAI1;SDC1;CALR;SLC2A4RG;SEC1P;CLIC4;GMEB2;SLC44A2;FAM69B;PIGZ;SHB;CSAD;GLI1;ASGR1;PCSK4;KHK;PTMS;LIMD2;TRIM8;ZCWPW1;C8G;ADAMTSL4;TMEM44;TNFAIP8L1;TEAD3;CTSB;TSC22D4;DUSP1;GAA;IFNGR2;ROM1;TFEB;NME2;AGTRAP;TMC8;SLC39A13;EMP2;VAV2;TMEM37;PLCB3;MRAS;KIFC2;MMP15;OAF;ITPKA;B3GNT3;VWA1;SLC29A4;CRELD1;SLC29A1;PTMA;SLC29A2;TAGLN;CAB39;AP5Z1;SLC43A2;AHNAK;SLC43A1;CCDC107;SNX33;NOL3;PRICKLE4;FAM213B;CUX1;CAMK2N1;MICALL1;KISS1R;SUSD3;STAT6;FLNB;SAMD1;ZSWIM4;RABAC1;GABRD;GCH1;FAM46C;PLEKHA2;GDF15;GPR3;KAZALD1;VEGFA;ENO1-AS1;SPSB1;LKAAEAR1;TRIP10;NOTUM;AGRN;INHA;NUCB2;COL16A1;RAB3D;FHOD1;RASL11A;CIB2;CLU;CELSR3;TMEM143;FADS3;NPPB;EME2;HCFC1R1;PALM;CEP250;MAP3K8;RGS9;TGM2;SLC16A5;CARD10;MYLIP;RNF44;COL27A1;CCDC159;APLP2;ATP11A;SRCIN1;TLE6;THOC6;CACNB1;MSH2;EHBP1L1;ZNF318;NPTXR;ZNF554;FTL;NOTCH3;ISYNA1;DLX3;SHC1;FBLIM1;NPR1;TCF7;AK4;NDRG2;NDRG1;RAP1GAP;ZFP36L1;NCKIPSD;GOLGA7B;FAM83H;SBNO2;SOCS1;KIAA1522;CDH24;IGFBP6;ISOC2;PRNP;GPR108;CBX2;MAFG-AS1;IDH2;TNK1;LRRC61;CORO2A;MAFA;SMAD6;SYT8;NMRAL1;MLXIPL;EFNA2;HOOK2;P4HA2;FGF19;UVSSA;NOXA1;MIR3189;NABP1;FGFR1OP;REEP6;FGFR4;NFKBIE;NFKBID;BCL2L1;DOCK6;PSCA;ARRB1;SLC2A4;PITPNC1;TMEM221;NADK2;PIDD1;LASP1;ALDH2;SIX5;MDK;MADCAM1;PGPEP1;UNKL;PROSER2;GPX4;ARHGEF16;LMNTD2;C4ORF48;AXIN2;RABGGTA;SYNGR4;ETV4;HEXA-AS1;TST;NPC2;AKT1S1;ITGB1BP1;AHDC1;PLEC;ST6GALNAC6;LAMA5;CEBPB;LRP1;DENND3;RRBP1;CXXC5;MLLT6;THBS3;CLN3;MIEN1;CCDC85C;ALDH1B1;MAT2A;ERBB3;CCDC85B;RAB26;TMEM205;NT5DC2;MKNK2;TRIM46;IGF2BP1;RNF39;TNNI2;D2HGDH;EPS8L2;SLC25A23;SH2B3;KCNJ4;LINGO1;KCNJ11;SEMA4B;CDC42BPG;SPRY4;EPOR;BAIAP3;SLC25A37;MYO15B;APOC1;PDCD4;SSBP3;CCDC61
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	GABPA ENCODE	86/2082	9.999910e-01	9.999957e-01	0	0	1.390365e-01	1.257270e-06	PSCA;CCDC47;CSAD;CYB561D2;RPS14;CYSRT1;RPS16;MAEA;APMAP;MTG1;EME2;UBXN8;TBC1D22A;GABPA;SAMD10;ZNF165;PIH1D1;FOXH1;FAM118A;ALG3;SLC39A13;JOSD2;MRPL48;CYB561A3;LZTFL1;MFSD10;PSMA6;KIF9;EBNA1BP2;BIN3;ARMC5;PRKAR1B;ZNF837;SNHG10;AKT1S1;FAM96B;PICK1;CFAP57;ITGB1BP1;MZF1;HPD;CCDC151;ISCU;NDUFB9;LRRC56;ANAPC15;AP5Z1;SHC1;TPRG1L;MALSU1;UQCRH;PLD3;FAM83H;RRAS;CCDC85B;PCED1A;PRRG2;PGK1;RRS1;AP2S1;RPS3;PTK2B;STX4;MDN1;DCAF13;FDXACB1;SLC35A2;ANKRD24;GPR108;STK11IP;QPCTL;NR1H3;FBXL18;MRPL23;DIAPH1;MORN1;MFAP1;ATG16L1;TMEM238;UVSSA;NOXA1;CHMP2A;ALDH16A1;B9D1;FOXA3;CUTC
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	MAX ENCODE	175/2073	9.999910e-01	9.999957e-01	0	0	3.060895e-01	2.765489e-06	ERRFI1;HSF2BP;ICAM5;PARK7;CELSR3;LAPTM4B;IL4I1;FBL;FAM162A;HCFC1R1;SLC39A8;TBC1D22A;SIL1;SH2D5;ZNF565;AGFG2;HES6;RNF44;DGAT2;RPL21;ARRDC2;USP2;ALG3;FOXP4;TMEM80;TLE6;LZTFL1;THOC6;EBNA1BP2;ADAM15;ARMC5;PRKAR1B;SNHG10;SNORD104;ZNF318;THAP7-AS1;ORAI1;CCDC86;CDIP1;SLC25A51;TAGLN2;HPD;PIF1;SLC26A2;SEH1L;RNASEH2A;SHC1;FBF1;NOP2;PIK3R3;TXN;NDRG1;LDHA;BCL2L11;SOCS1;RDH10;ADAMTS17;PMVK;PGK1;RRS1;TSPAN4;PPARGC1B;MDN1;SLC19A1;ZNF783;PLK3;ABCA3;PYCR1;MICAL2;SNHG4;NMRAL1;FOSL1;DIAPH1;RGCC;ZFAT;SNAI1;OGDH;SDC1;NABP1;CEP83;RPS24;CD320;DHRS13;SEC1P;ACY1;C2CD2;CCDC47;HILPDA;DBI;ARRB2;SLC2A4;KRI1;LIMD1;DNPH1;KHK;TRIM8;FUNDC2;NADK2;ZCWPW1;EPB41L4B;MFSD3;ANXA6;TMEM109;SCN5A;NANS;FGFBP3;TRIM65;POLH;SLC36A1;MAP4K1;NUDC;DUSP1;SPHK2;CAD;ELOVL3;SIGMAR1;SLC39A11;ABCA17P;NME2;SLC39A13;AMPD2;URB2;MRPL48;WDR34;HEXA-AS1;APRT;VGF;EEF1D;AKT1S1;C19ORF24;CFAP57;PABPC1;MAN1B1;CRELD1;RCCD1;PTMA;RAPGEF3;TNFRSF21;AVPI1;NDUFB9;GRN;CEBPB;AP5Z1;SLC20A1;PVT1;RPL11;CCDC107;LRP8;PSMB10;CLN3;MUC1;EXOSC5;CCDC85C;MAT2A;CUX1;CCDC85B;PCED1A;STX4;POLR2I;DCAF13;FDXACB1;SPAG4;HAGHL;BLCAP;ENO1-AS1;ALDH4A1;FMNL3;SLC25A39;PC;MFAP1;BAX;RHEBL1;CYB561;MMACHC;CCDC61
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NRF1 ENCODE	143/1882	9.999911e-01	9.999957e-01	0	0	2.740252e-01	2.427705e-06	PARK7;TMEM91;TMEM143;GLE1;IL4I1;FBL;C1GALT1C1;CYSRT1;RPS16;TBC1D32;RASSF4;C19ORF57;CEP250;ROPN1L;PIM2;SKP2;ZNF565;TMEM14A;AGFG2;TMEM14B;C11ORF80;PIH1D1;C21ORF58;SDHB;OSCAR;DISP2;NEIL2;MSH2;ARMC5;FRMD8;THAP7-AS1;CCDC86;SLC25A51;FLYWCH1;ZNF554;ISCU;PFKFB4;SEH1L;SHC1;NOP2;MRPL14;PLD3;LDHA;FGGY;RDH10;S100A13;ATG7;KIAA0319;ANKRD24;ABCA3;STARD10;MAFG-AS1;SLC16A13;POLA2;P4HA1;WDR60;UVSSA;MAP3K14;DDX11L2;CUTC;CD320;MESP1;HBS1L;CLIC4;GMEB2;RPLP1;SNAP23;INTS10;HILPDA;ARRB2;CSAD;KRI1;PIGV;CYB561D2;PAGR1;ZCWPW1;C8G;AP1G2;SIX5;SDF4;TMEM109;RALGPS1;POLH;PSTK;PSD;MAP4K1;SREBF1;TMED9;HSDL2;SLC2A11;MRPS25;STRADA;GAA;PGAM1;MINK1;ABCA17P;ZDHHC12;C4ORF48;RABGGTA;SYNGR4;DNM1;APRT;PSMA6;KAT2A;IRF3;VGF;EEF1D;AKT1S1;TMEM106C;MST1P2;MAN1B1;MAPT;PTMA;LAGE3;MTHFSD;EXOSC5;ABLIM2;NT5DC2;MKNK2;TRIM46;POLR2F;STX4;POLR2I;MIR3153;POLR2J3;RNF24;FAM46C;SPRY4;PPP2R3B;FAM213A;ENO1-AS1;MORN1;PINK1;MFAP1;PDCD4;TOMM7;FOSB;MAGIX;ALDH16A1;B9D1;RHEBL1;CCDC61;FOXA3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	UBTF ENCODE	171/1631	9.999914e-01	9.999957e-01	0	0	4.007962e-01	3.446470e-06	CSF1;NAB2;CIB1;ESPN;CCND2;MPRIP;EME2;NUDT18;PIEZO1;HOMER3;SLC39A8;OSTF1;PKNOX1;SLC12A7;BAHCC1;IER5;GLUL;KCNH2;NANOS1;PAQR8;HES6;NUP210;DAPK2;CTNNBIP1;TRAFD1;EBF4;FOXP4;SRCIN1;MOB3B;EML5;ADCY9;RAB31;ADAM15;SNHG10;ZNF318;TYRO3;ORAI1;FKBP5;LLGL2;SMIM3;PIF1;ZNF395;STXBP1;DTX4;UQCRH;CACNA1G;NCKIPSD;ENHO;SLC9A3R1;STRIP2;SYNGR2;BCL2L11;CHST11;IRAK2;RDH10;ZNF703;B4GALNT1;N4BP3;ZBTB7A;PPARGC1B;EGR1;CBX2;LRBA;PTCH1;IDH2;SLC4A11;ADAP1;ABHD15;DRAP1;FA2H;RGCC;ADCK2;SPIRE2;SDC1;GCLM;GDPGP1;LRP11;ITM2C;DHRS13;PTPRU;CLIC4;ANKRD33B;DOCK8;CITED4;LRRK1;INTS10;ATP2A3;SHB;LIMD1;PIGV;PITPNC1;AFF1;PTMS;SMPD3;TRIM8;LASP1;SEPT6;SIX5;IMPA2;UBTF;EFHD2;MYBL2;FGFBP3;TRIM65;RALGPS1;CTSB;ZCCHC24;DUSP5;FOXD2;CAMK1D;KSR1;GPX4;DUSP1;IZUMO1;HEG1;TBC1D8;TFEB;MRPL48;WDR34;VAV2;VAMP8;RTN4RL1;ITPKA;TRNP1;PXYLP1;ITGB1BP1;CD47;ALDOA;PTMA;AHDC1;JDP2;CEBPB;CAB39;AHNAK;NXN;CCDC69;SLC43A1;CCDC107;RRBP1;SNX33;SEMA3F;GDPD5;LRP8;RASIP1;ERMP1;CUX1;CCDC85B;SAMD1;SH2B3;STOX1;GCH1;FAM46C;SPRY4;HIP1R;GRHL1;TMCO4;VEGFA;SLC25A37;PINK1;SPSB1;FMNL1;RYBP;TMEM158;LPCAT4;RGS10;ATP13A2;CYB561;SSBP3;HCN2;SNTB2;TMEM229B
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	PML ENCODE	107/1596	9.999914e-01	9.999957e-01	0	0	2.416810e-01	2.068682e-06	BZW1;CYB5D2;TXNDC17;IL4I1;FBL;CYSRT1;RPS16;HCFC1R1;FDXR;CEP250;HIST3H2BB;IER5;GLUL;MYLIP;PIH1D1;C21ORF58;TRAFD1;CYB561A3;THOC6;OSCAR;SNORD104;DDIT4;FSCN1;FTL;ASF1B;SNORA61;SLC26A2;HIST1H3J;NOP2;PIK3R3;TXN;SLC9A1;C12ORF57;SYCE2;LDHA;KCNQ1OT1;AFMID;SERPINH1;SNORA57;RCE1;ANKZF1;HEXIM1;PLK3;PRRT2;POU2F3;SLC16A13;DIAPH1;XKR9;P4HA1;DLG4;TMEM238;RPL27A;SNAI1;CHMP2A;NABP1;ACADVL;GMEB2;RPLP1;PIGV;PAGR1;ZCWPW1;SIX5;NAPRT;MFSD3;FLOT2;SH3BGRL3;QSOX1;POLH;SREBF1;DUSP1;STRADA;CCDC114;CAD;SLC39A13;JOSD2;FOS;WDR34;HEXA-AS1;APRT;IRF3;EEF1D;BDNF-AS;FAM96B;C19ORF24;PABPC1;MAN1B1;GLCCI1;CRELD1;RCCD1;PTMA;NDUFB9;SLC20A1;RPL11;MAT2A;CCDC85B;PRRG2;MKNK2;RPS3;SAMD1;MIR3153;POLM;C17ORF62;BLCAP;VEGFA;ENO1-AS1;MIR4479;ALDH16A1
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SPI1 ENCODE	178/1540	9.999915e-01	9.999957e-01	0	0	4.510654e-01	3.831622e-06	EPHB6;EXOC3L1;NCF4;ITGA2B;WDR86;CIB1;IKZF3;ICAM1;ZC3H12D;RASSF2;SIT1;TBC1D10C;MAP3K8;OSTF1;SKP2;IER5;PPP1R16B;KCTD19;RNF44;SDS;CD300A;MYH15;PRKCD;FAM118A;SYTL1;TRAFD1;SLC6A12;PHOSPHO1;DOK3;ARMC5;LTB4R2;PRKAR1B;MFNG;NAAA;EHBP1L1;ZNF318;FSCN1;S100A5;WDFY4;ISCU;ABCG1;C17ORF99;ANAPC15;TTYH2;DTX1;ADRB2;RASGRP2;CORO1A;NCKIPSD;CD79B;SNN;BCL2L11;RAB11FIP1;EPB41L1;RDH10;INPP5D;NPBWR2;PGK1;TCTEX1D4;ZBTB7A;WFDC13;NEK8;ANKRD34A;ANKRD24;GPR108;STK11IP;MAFG-AS1;IDH2;TRPV2;ABCA7;NFKB2;CCDC88B;KIF18B;UBXN11;PARVG;ATG16L2;TMEM238;RPL27A;TREML2;NFKBIE;MAP3K14;GDPGP1;FERMT3;ARHGAP9;ITGAM;HIP1;SLC44A2;SNAP23;LRRK1;ATP2A3;CMAHP;ARRB2;LSP1;ITGAL;WFDC3;SPN;TRIM8;LFNG;PSD4;SIX3;RAC2;UBXN8;EFHD2;TNFAIP8L1;SH3BGRL3;QSOX1;SCN5A;ANKRD2;CAMP;CTSB;IL10;TIGD3;DUSP5;CD52;STRADA;CCDC114;AVPR2;SLC39A13;ETV1;URB2;KREMEN2;VAV1;HEXA-AS1;PALD1;VAMP8;LAT2;SPATC1;ELF5;HCLS1;LCP2;PABPC1;CD46;DOCK2;CUEDC1;PLCB2;PLEC;NDUFB9;PDXK;CATSPER2;CAB39;SLC43A2;ZBTB46;CCDC69;PPM1J;ASAP2;C1RL-AS1;CRIP3;AGPAT2;PPM1F;C10ORF91;CYTH4;PDLIM2;GPA33;SH3TC1;PLAGL1;PCED1A;RPS3;TNNI2;SH2B3;S1PR4;DCAF13;LRRC25;GALNT6;CCL22;ZNF185;QPCTL;RFTN1;LAPTM5;APOBR;ENO1-AS1;MORN1;TPPP3;ZNF219;ALOX5AP;TRIP10;ESYT1;UMODL1;SLC25A35
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	MYC ENCODE	118/1515	9.999915e-01	9.999957e-01	0	0	2.866688e-01	2.426610e-06	HSF2BP;PARK7;CELSR3;IL4I1;RPS14;FBL;RPS16;EME2;FAM162A;HCFC1R1;SLC39A8;ZNF565;SAMD10;RNF44;RPL21;ARRDC2;USP2;ALG3;FOXP4;THOC6;EBNA1BP2;PRKAR1B;ARMC5;SNHG10;SNORD104;SLC25A51;CCDC86;TAGLN2;HPD;FKBP5;SEH1L;ABCB8;TXN;UQCRH;LDHA;BCL2L11;RDH10;RRS1;PPARGC1B;MDN1;SLC19A1;PLK3;ABCA3;PYCR1;SNHG4;NMRAL1;DIAPH1;ZFAT;SNAI1;NABP1;CEP83;RPS24;CD320;DHRS13;SEC1P;ACY1;RPLP1;CCDC47;SLC2A4;KRI1;LIMD1;DNPH1;FUNDC2;NADK2;ZCWPW1;MFSD3;UBXN8;SDF4;FGFBP3;TRIM65;POLH;MAP4K1;DUSP1;SPHK2;MRPS25;CAD;ABCA17P;NME2;SLC39A13;AMPD2;URB2;JOSD2;MRPL48;WDR34;SLC39A14;APRT;KAT2A;EEF1D;AKT1S1;C19ORF24;CFAP57;PABPC1;MAN1B1;RCCD1;PTMA;SLC29A2;HIST1H2BN;CEBPB;SLC20A1;PVT1;RPL11;CCDC107;LRP8;PSMB10;EXOSC5;MUC1;MAT2A;CCDC85B;RPS3;POLR2I;DCAF13;FDXACB1;QPCTL;HAGHL;PPP2R3B;VEGFA;ENO1-AS1;PC
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SOX2 CHEA	117/775	9.999916e-01	9.999957e-01	0	0	6.345523e-01	5.326712e-06	ERRFI1;IFITM2;CD82;STMN3;AQP3;HS6ST2;LOXL2;SOX2;BAIAP2L1;BASP1;FAM162A;HIST3H2BB;AGFG2;DNAAF3;MTUS1;AFAP1;SYPL2;MYT1;CLDN4;ARC;COL4A2;MFNG;SCNN1A;FSCN1;EPHA1;ABCG1;FTL;ABCG2;SMIM3;EPAS1;TCF7;PDGFA;FBLN1;HOXB13;NID2;ZFP36L1;PORCN;RRAS;EPB41L1;PODXL;ZNF704;KIAA1522;HIST1H3I;PDZD7;NTNG1;TFAP2A;EGR3;FZD2;LRRN2;EPHX2;STARD10;SMAD6;BMP7;BMP4;GJB3;FGF19;NFE2L3;ALPL;CD24;FGFR2;FGFR1;TOP2A;TFCP2L1;MSLN;SLC6A1;SHF;CALB2;TRIM8;GRM4;ZIC2;SNAPC1;SCN5A;TIMP4;PLEKHG3;SLC13A2;FOXD2;EDN2;DUSP1;ABCC5;COBL;ETV1;FOS;MMEL1;PTGR1;IL17RD;SLC39A14;POU5F1;CDH13;RHOU;PTMA;LRRC15;RNF32;AHNAK;LAMA1;SLC43A1;SEZ6;DLL1;MLLT6;PDLIM1;DLL4;MUC1;RXRA;RAB20;CAMK2N1;S1PR2;CYB5A;EGLN3;SPRY4;MYBPH;BLCAP;SULF2;RYBP;APOC1;NEURL1;NOTUM;LGR6;SSBP3
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	CREB1 CHEA	104/1444	9.999916e-01	9.999957e-01	0	0	2.635790e-01	2.208148e-06	STK19;CELSR3;CMIP;GLE1;RPS14;SAMD14;MAEA;APMAP;WDR90;FDXR;TBC1D22A;BAHCC1;RGS9;SIL1;AGFG2;RNF44;ATG9B;USP2;RUNDC3A;HIC1;BIN3;ASPHD1;DDIT4;CCDC86;ISCU;SIDT2;PIK3R3;ABCB8;LDHA;ADAMTS17;PMVK;RCE1;ZBTB7A;ATG7;MDN1;B4GALNT4;HEXIM1;EGR1;SSC5D;SYT7;NFKB2;LSM2;DIAPH1;ATG16L1;DLG4;ZFAT;UVSSA;LHX1;OGDH;NABP1;IFT27;SKIV2L;IGSF9B;CALR;NFKBID;HBS1L;CDKN1A;PTPRN;CCDC47;ELFN2;HK2;PTMS;CYB561D2;ANKRD9;GNGT2;SNAPC1;UBTF;SULT4A1;GABPA;SREBF1;DUSP1;SPHK2;MINK1;SLC39A13;JOSD2;FOS;KCNAB2;MLF1;DUSP23;VGF;EEF1D;PICK1;PABPC1;MAN1B1;RCCD1;PLEC;AVPI1;CEBPB;OAT;SLC43A2;CAPG;HLA-DMA;ABLIM2;SPOCK2;XIRP1;STX4;RABAC1;SPAG4;FMNL3;PC;PNPLA3;FOSB;RHEBL1;MMACHC
ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	USF1 ENCODE	129/1423	9.999916e-01	9.999957e-01	0	0	3.416717e-01	2.853266e-06	FHOD1;NAB2;ENO2;CMIP;LAPTM4B;EFEMP2;SYNGAP1;UROD;HCFC1R1;FDXR;SLC39A8;SH2D5;SLC12A7;IER5;PDK2;RNF44;PIH1D1;USP2;HSD11B1L;ALG1;HOGA1;TLE6;LZTFL1;THOC6;RAB31;PPP1R3B;RGS9BP;SNORD104;ZNF318;ORAI1;CDIP1;SLC25A51;HPD;CCDC151;FKBP5;SLC26A2;SEH1L;TPRG1L;LTBP4;PLD3;CTIF;SNN;LDHA;RAB11FIP1;PMVK;ST3GAL5;NPTX1;MDN1;ISOC2;PTCH1;MAFG-AS1;CGN;SMAD6;NMRAL1;SLC16A13;DIAPH1;XKR9;HOOK2;UVSSA;OGDH;CALR;ACY1;CCDC47;DBI;YBX2;DNPH1;BBC3;KHK;FUNDC2;ZCWPW1;EPB41L4B;GMPPA;ANXA6;SDF4;PGPEP1;CTSD;CTSB;SLC36A1;MAP4K1;DUSP1;GAA;CAD;SLC39A11;NME2;AGTRAP;ETV1;AMPD2;URB2;ZNF503-AS2;COMMD4;HEXA-AS1;APRT;VGF;KIFC2;EEF1D;AKT1S1;C19ORF24;MAN1B1;CD46;RCCD1;PTMA;RAPGEF3;AVPI1;GRN;AP5Z1;SLC20A1;SLC43A1;PPM1H;LRP8;PSMB10;CLN3;EXOSC5;MIEN1;NT5DC2;PCED1A;STX4;D2HGDH;ZSWIM4;DCAF13;C14ORF132;FAM213A;ALDH4A1;PC;FRAS1;BAX;ALDH16A1;ESYT1;RHEBL1;CCDC61
