Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
YAF1_R2 - polyg	(1, 0.012938453534074006)	(2, 0.013181516967517593)	(3, 0.013250552735596244)	(4, 0.013305206051991843)	(5, 0.013368488839397275)	(6, 0.013420265665456264)	(7, 0.01349073967870322)	(8, 0.013561213691950178)	(9, 0.013648946647216798)	(10, 0.01374243258315664)	(12, 0.013870436403135806)	(14, 0.014033677229738452)	(16, 0.014171748765895754)	(18, 0.01429903346329077)	(20, 0.01447737586416062)	(22, 0.014655718265030471)	(24, 0.01483406066590032)	(26, 0.014988672021493135)	(28, 0.01520872353224384)	(30, 0.015476237133548613)	(32, 0.01568837829587364)	(34, 0.016004792232900793)	(36, 0.016296036879482605)	(38, 0.016547729783936024)	(40, 0.016747645862330456)	(42, 0.01697416947633853)	(44, 0.017166894328891433)	(46, 0.017356023568523574)	(48, 0.01757751332444258)	(50, 0.017847903416083968)	(52, 0.018167912966031884)	(54, 0.01838868359936674)	(56, 0.018593633535850237)	(58, 0.0187748524270567)	(60, 0.018962543421520532)	(62, 0.019442198185150333)	(64, 0.019752859141504268)	(66, 0.02004050817516532)	(68, 0.02026631266658924)	(70, 0.020466947867567822)	(72, 0.020668302191130555)	(74, 0.020872533005029906)	(76, 0.021342120052481567)	(78, 0.021784380441735432)	(80, 0.022218011359979462)	(82, 0.022632945091035528)	(84, 0.02317084878398169)	(86, 0.02386264470993651)	(88, 0.024674534107444822)	(90, 0.025228977619826495)	(92, 0.025916458810276405)	(94, 0.026752798375645905)	(96, 0.027514349192263535)	(98, 0.028395274357850497)	(100, 0.029349550027021033)	(102, 0.03045124582594285)	(104, 0.03162485388327993)	(106, 0.03274812335972633)	(108, 0.03404757786929012)	(110, 0.03528878344953755)	(112, 0.03659758655269532)	(114, 0.03806243925661422)	(116, 0.03973296101960076)	(118, 0.04162641078367463)	(120, 0.043827645013765806)	(122, 0.046439498239408135)	(124, 0.04964318935180807)	(126, 0.05369760248126056)	(128, 0.05877964178346716)	(130, 0.06497416372335785)	(132, 0.07283129707780941)	(134, 0.08341965800687265)	(136, 0.09715346111901946)	(138, 0.11404349325301213)
YAF2_L001_R1_001 - illumina_universal_adapter	(1, 0.0005029419907807161)	(2, 0.0005441667441233977)	(3, 0.0007200590250521727)	(4, 0.0010622244777964303)	(5, 0.0011625380442636224)	(6, 0.0013988932967616636)	(7, 0.0015225675567897086)	(8, 0.0017039564714975079)	(9, 0.0019169510304346963)	(10, 0.002408212674434986)	(12, 0.0044350963804501665)	(14, 0.005338605557877273)	(16, 0.006278529934090414)	(18, 0.007548939416267386)	(20, 0.00880492023477442)	(22, 0.010444291259368394)	(24, 0.0123296366455737)	(26, 0.014336595054139919)	(28, 0.01652631653585869)	(30, 0.019054080994987455)	(32, 0.021755676497377856)	(34, 0.024716987945827155)	(36, 0.027646693750047066)	(38, 0.030930932433014036)	(40, 0.034793691821223306)	(42, 0.039392313056599446)	(44, 0.04460724435444867)	(46, 0.05059101730213891)	(48, 0.05780122666177393)	(50, 0.06666867110578475)	(52, 0.07750665875957576)	(54, 0.091376727021721)	(56, 0.10929025650756091)	(58, 0.13195631297458968)	(60, 0.1609146409601564)	(62, 0.19748305841278213)	(64, 0.24361493156168765)	(66, 0.3035859544077314)	(68, 0.3765592644580569)	(70, 0.46546250627921704)	(72, 0.575076377100518)	(74, 0.7087071021400428)	(76, 0.875864544914726)	(78, 1.064363355415693)	(80, 1.2846189675749726)	(82, 1.539738353636158)	(84, 1.8225690188942938)	(86, 2.133097221764933)	(88, 2.4708481905054116)	(90, 2.8350537705451115)	(92, 3.229245549087056)	(94, 3.6506229912208314)	(96, 4.082021483812991)	(98, 4.531136314154168)	(100, 4.995625229175275)	(102, 5.476320968893836)	(104, 5.973211852963068)	(106, 6.475925046362732)	(108, 6.982410304693252)	(110, 7.496781171259004)	(112, 8.014331840465921)	(114, 8.54023533177929)	(116, 9.067559015845312)	(118, 9.599468266641484)	(120, 10.127806079639736)	(122, 10.658034047578752)	(124, 11.192253945799784)	(126, 11.730209493752884)	(128, 12.265769883536773)	(130, 12.797613861806822)	(132, 13.331113013923577)	(134, 13.866237795480481)	(136, 14.404696285424361)	(138, 14.946471306774662)
YAF2_L001_R1_001 - polya	(1, 0.016583344111316067)	(2, 0.02570500786760676)	(3, 0.029608992009158713)	(4, 0.03683431711168605)	(5, 0.04145561196140066)	(6, 0.045678400862136016)	(7, 0.05190059029999143)	(8, 0.06890854937073712)	(9, 0.09354446196832367)	(10, 0.11640702309295253)	(12, 0.13035267006955936)	(14, 0.15145630838490046)	(16, 0.18040501726135388)	(18, 0.19850268397879112)	(20, 0.2201236929485829)	(22, 0.24582801373696728)	(24, 0.2679608967274307)	(26, 0.30038485231067213)	(28, 0.3279394774449206)	(30, 0.3501431295952889)	(32, 0.36860494830058654)	(34, 0.3876164303837865)	(36, 0.4018527118714592)	(38, 0.4160271562291179)	(40, 0.435751139465924)	(42, 0.4517284797031026)	(44, 0.47041772163100737)	(46, 0.4930734719097004)	(48, 0.5106922444091402)	(50, 0.5275662230315221)	(52, 0.5511241083291976)	(54, 0.5905920001002586)	(56, 0.6164351108915633)	(58, 0.6365225590370074)	(60, 0.6577258238395933)	(62, 0.678879618938168)	(64, 0.7036797434699029)	(66, 0.7292377163839208)	(68, 0.7527818600971485)	(70, 0.7815024586717725)	(72, 0.8067574296487217)	(74, 0.8257977690592615)	(76, 0.851374980191506)	(78, 0.8739853832415221)	(80, 0.8911060233047379)	(82, 0.9093733985901025)	(84, 0.9382032427610845)	(86, 0.970047303480639)	(88, 0.9906699863403154)	(90, 1.0157263914219974)	(92, 1.040020825646062)	(94, 1.0792008312229466)	(96, 1.104781477751303)	(98, 1.1234817129467656)	(100, 1.1410949888124264)	(102, 1.1613191657231239)	(104, 1.1809414612350178)	(106, 1.1981363058542502)	(108, 1.2198040362111637)	(110, 1.239308154096809)	(112, 1.2562693917804328)	(114, 1.2721436701342548)	(116, 1.2892643101974706)	(118, 1.3082325062896607)	(120, 1.3254170447205573)	(122, 1.3398883073022834)	(124, 1.356854354540464)	(126, 1.377652242601847)	(128, 1.3967118202306135)	(130, 1.4203322297375252)	(132, 1.4485533217174804)	(134, 1.4752436011899772)	(136, 1.4973909128441107)	(138, 1.5156211858514668)
YAF2_L001_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0006939500146018076)	(4, 0.0009467951684369217)	(5, 0.0010484828933488698)	(6, 0.0011900212131587434)	(7, 0.0013535460680847138)	(8, 0.0016723508272681186)	(9, 0.0020406252904627414)	(10, 0.0024514986654448016)	(12, 0.002969556399117834)	(14, 0.0038778751311015864)	(16, 0.006255856319751939)	(18, 0.007702158082857687)	(20, 0.00853695933804699)	(22, 0.009891192485354083)	(24, 0.011283902069114345)	(26, 0.01239971872625626)	(28, 0.014337282133362297)	(30, 0.017400281306723542)	(32, 0.018863072971166364)	(34, 0.02312777370446678)	(36, 0.027863810784318523)	(38, 0.02946607953090408)	(40, 0.031459983434245116)	(42, 0.033018966189820864)	(44, 0.034195932897754425)	(46, 0.03564360881930492)	(48, 0.03683088171557416)	(50, 0.03941636082938267)	(52, 0.04286275020883086)	(54, 0.045682523337470284)	(56, 0.04679284336083317)	(58, 0.04770940704348546)	(60, 0.04886163889941342)	(62, 0.05042062165498916)	(64, 0.05157285351091711)	(66, 0.05283982759698219)	(68, 0.0548158674405414)	(70, 0.07712601687037832)	(72, 0.10922360982299026)	(74, 0.11921649003325628)	(76, 0.12360486502658474)	(78, 0.12745731822645834)	(80, 0.13140527543824249)	(82, 0.13557859463496663)	(84, 0.1406835932572354)	(86, 0.14864752852381907)	(88, 0.15492193598257523)	(90, 0.1616931017191107)	(92, 0.1694193075747516)	(94, 0.1747764642716331)	(96, 0.17982718363533395)	(98, 0.1847322422038907)	(100, 0.19016910009056803)	(102, 0.19551526351989146)	(104, 0.20158904384571324)	(106, 0.20807438462573943)	(108, 0.2147569171425881)	(110, 0.22214988957537568)	(112, 0.23018596816030912)	(114, 0.2393852718687285)	(116, 0.24945716618956804)	(118, 0.2609684914812895)	(120, 0.2744702852802401)	(122, 0.2901982157596955)	(124, 0.3091018264049822)	(126, 0.3318654481215886)	(128, 0.35773604208178844)	(130, 0.39044513554231686)	(132, 0.43078630500502035)	(134, 0.48019417188622426)	(136, 0.5389847926282225)	(138, 0.6099490830323148)
YAF2_L001_R2_001 - illumina_universal_adapter	(1, 0.0005056903076702281)	(2, 0.0005482892194576658)	(3, 0.0007241815003864408)	(4, 0.0010635986362411863)	(5, 0.0011625380442636224)	(6, 0.0013796550785350789)	(7, 0.0014992068632288557)	(8, 0.0016682283519338505)	(9, 0.0018661071679787224)	(10, 0.0023422530690866954)	(12, 0.004335469893205352)	(14, 0.005236917832965324)	(16, 0.0061720326546218195)	(18, 0.007454122483579219)	(20, 0.00874995389698418)	(22, 0.010405814822915225)	(24, 0.012322078774127544)	(26, 0.014485691245395952)	(28, 0.016814202730035085)	(30, 0.019500682489533173)	(32, 0.022400156807968447)	(34, 0.025553850438683592)	(36, 0.028704795752509227)	(38, 0.03221302226197144)	(40, 0.0363073273481221)	(42, 0.04117459655944805)	(44, 0.04668359776447507)	(46, 0.05301915527402286)	(48, 0.06054748231361891)	(50, 0.06972411240769984)	(52, 0.08092419081168406)	(54, 0.09520925492414563)	(56, 0.1135377802603019)	(58, 0.1366834180245505)	(60, 0.1663295123117176)	(62, 0.20363104329462073)	(64, 0.2507014666612946)	(66, 0.311978627109079)	(68, 0.386486872142197)	(70, 0.47739638529270095)	(72, 0.5894816800768957)	(74, 0.7262365543405735)	(76, 0.8967139639177872)	(78, 1.0889669752898279)	(80, 1.3131107687685446)	(82, 1.5715624890582633)	(84, 1.858647548861364)	(86, 2.1725568685853256)	(88, 2.5139136290848443)	(90, 2.8813292432514945)	(92, 3.2783009443271798)	(94, 3.7026541265730746)	(96, 4.13679062986641)	(98, 4.588628355165872)	(100, 5.056221494113682)	(102, 5.540524399749727)	(104, 6.041256743751275)	(106, 6.548497102147188)	(108, 7.059592662059865)	(110, 7.579575591714001)	(112, 8.102385852368222)	(114, 8.633788725777503)	(116, 9.16592471271706)	(118, 9.702183862070111)	(120, 10.235529108441053)	(122, 10.770625032670617)	(124, 11.30873998300331)	(126, 11.851748998637)	(128, 12.392670667593105)	(130, 12.93025725400379)	(132, 13.469152039253881)	(134, 14.01010050429966)	(136, 14.553217391371263)	(138, 15.098607823589717)
YAF2_L001_R2_001 - polya	(1, 0.018152633055227484)	(2, 0.0277799871191884)	(3, 0.03189146918589852)	(4, 0.03949468786073377)	(5, 0.04436607954739398)	(6, 0.04886507429552531)	(7, 0.05534835383788437)	(8, 0.07261053222090993)	(9, 0.09809155226202146)	(10, 0.12182945231595992)	(12, 0.13620108841044112)	(14, 0.1580625751080652)	(16, 0.1880439640557528)	(18, 0.20722859010299208)	(20, 0.23001763375082648)	(22, 0.25695663590182416)	(24, 0.28055162347750806)	(26, 0.3143566082977294)	(28, 0.3427597762716146)	(30, 0.3657844880927247)	(32, 0.385112713697441)	(34, 0.4048634930239198)	(36, 0.41974837729751735)	(38, 0.43490190954706476)	(40, 0.4553665641855943)	(42, 0.4715459057141521)	(44, 0.49051478888556466)	(46, 0.5133120774840676)	(48, 0.5316742697021204)	(50, 0.5487914743692242)	(52, 0.571986581837484)	(54, 0.6111507845922539)	(56, 0.6367066962686047)	(58, 0.6570785952121132)	(60, 0.6783175881342627)	(62, 0.6999434066586112)	(64, 0.7256697139821117)	(66, 0.752649940886452)	(68, 0.7779825518155299)	(70, 0.8094913178745637)	(72, 0.8358882145191053)	(74, 0.8555854016662385)	(76, 0.8813969068133138)	(78, 0.9040389155075594)	(80, 0.921301093890585)	(82, 0.9394770876393733)	(84, 0.9677332206596697)	(86, 0.9983357292243871)	(88, 1.018772213614799)	(90, 1.0436437943856611)	(92, 1.0677025604364503)	(94, 1.1063136644172058)	(96, 1.1313171643987647)	(98, 1.1498229561742945)	(100, 1.1673860752567218)	(102, 1.1871512832468705)	(104, 1.2062273507769739)	(106, 1.222832681423406)	(108, 1.24438498247096)	(110, 1.2635283837648568)	(112, 1.2800416457954902)	(114, 1.2952185387385984)	(116, 1.3118980739410473)	(118, 1.3301420885328512)	(120, 1.3465942005126932)	(122, 1.3606078683323153)	(124, 1.3770874634810522)	(126, 1.3974222601465525)	(128, 1.4158978204362973)	(130, 1.438565251061771)	(132, 1.4656712134638066)	(134, 1.4909612254810969)	(136, 1.5122833549891543)	(138, 1.5296114929775282)
YAF2_L001_R2_001 - polyg	(1, 0.09703894689333832)	(2, 0.09814926691670121)	(3, 0.09838012553542022)	(4, 0.09866045385815046)	(5, 0.09890505406131704)	(6, 0.09918675654249202)	(7, 0.09954678605501811)	(8, 0.1001692798304926)	(9, 0.10084948826064685)	(10, 0.10171864347695506)	(12, 0.10310929182304819)	(14, 0.10430274843231882)	(16, 0.10528389756187465)	(18, 0.1061049572326164)	(20, 0.10690128205135252)	(22, 0.10773058667276281)	(24, 0.10852622441227655)	(26, 0.10933629081546026)	(28, 0.110300950043679)	(30, 0.11159609437786158)	(32, 0.1125243384072943)	(34, 0.11406477002386584)	(36, 0.11546228916218274)	(38, 0.11653894230364911)	(40, 0.11764101737634347)	(42, 0.11870667725025179)	(44, 0.1197661534111587)	(46, 0.12097747408021117)	(48, 0.1220616850931237)	(50, 0.12321391694905165)	(52, 0.12451661915468039)	(54, 0.12570251789250486)	(56, 0.1268142120743125)	(58, 0.12792247086000827)	(60, 0.12908981845882855)	(62, 0.13067903270018894)	(64, 0.13217205585041636)	(66, 0.13377707291389143)	(68, 0.13543980463204625)	(70, 0.13716368640099275)	(72, 0.1391129301548792)	(74, 0.14164687832700937)	(76, 0.14477446294727414)	(78, 0.14788624474542422)	(80, 0.15100695857346524)	(82, 0.15481269038621714)	(84, 0.15918663671587563)	(86, 0.1635193582921915)	(88, 0.16847663488164896)	(90, 0.17289798967765158)	(92, 0.17782297354365728)	(94, 0.18299805424660856)	(96, 0.18836139465649143)	(98, 0.19420843883892847)	(100, 0.20018808931128443)	(102, 0.20649204117660283)	(104, 0.21392142880817644)	(106, 0.22266245067526969)	(108, 0.23058035163395407)	(110, 0.2384164901651755)	(112, 0.2465556306334656)	(114, 0.25492631679969713)	(116, 0.26406172214043533)	(118, 0.2752308819794126)	(120, 0.28658898860454374)	(122, 0.299188647384512)	(124, 0.31638074368685504)	(126, 0.33358658157364557)	(128, 0.350903039215239)	(130, 0.37114920266105234)	(132, 0.39398428061678603)	(134, 0.42153684451336737)	(136, 0.45480796877780094)	(138, 0.49397904232479467)
YAF2_R1 - illumina_universal_adapter	(1, 0.0005108004582771536)	(2, 0.0005532492498237314)	(3, 0.0007343640937557969)	(4, 0.0010824441844377354)	(5, 0.0011843212841495222)	(6, 0.001426279395965016)	(7, 0.001550795851168311)	(8, 0.0017347406145368151)	(9, 0.0019540593708608006)	(10, 0.0024570775506877482)	(12, 0.00452362621914698)	(14, 0.005432030358243746)	(16, 0.006371563611141336)	(18, 0.00764856475683422)	(20, 0.008906463946331144)	(22, 0.010547817219465488)	(24, 0.012419808926669572)	(26, 0.014443908803582225)	(28, 0.016645586125131395)	(30, 0.019194636057503395)	(32, 0.02189154928042931)	(34, 0.02486650208798531)	(36, 0.027816693100472467)	(38, 0.031122039002232666)	(40, 0.035010348307899196)	(42, 0.039620287069857554)	(44, 0.04487191006402834)	(46, 0.050890441225473974)	(48, 0.058135034982756593)	(50, 0.06705140364711527)	(52, 0.0779465934774036)	(54, 0.09192285809411435)	(56, 0.11000887321239296)	(58, 0.13284915298388827)	(60, 0.16204189441032898)	(62, 0.1989567784989513)	(64, 0.24555281697962983)	(66, 0.3062206298579989)	(68, 0.38005888779355285)	(70, 0.47003900619455213)	(72, 0.5809166646739317)	(74, 0.7161924735745661)	(76, 0.8852270989123345)	(78, 1.0754684330269142)	(80, 1.297477735255094)	(82, 1.5541931694517555)	(84, 1.8391009685540767)	(86, 2.151526196776467)	(88, 2.491022434327828)	(90, 2.856381305608801)	(92, 3.2515498407533583)	(94, 3.6736485967349237)	(96, 4.105330167408129)	(98, 4.5544426268500775)	(100, 5.018471591641493)	(102, 5.498761980994544)	(104, 5.995007456130235)	(106, 6.4967811788850085)	(108, 7.001994668714774)	(110, 7.515293945854303)	(112, 8.03128730629732)	(114, 8.555191706524901)	(116, 9.080565542419855)	(118, 9.610350515236357)	(120, 10.136074553661569)	(122, 10.663906882066929)	(124, 11.195643084334854)	(126, 11.73085230523115)	(128, 12.26391786215434)	(130, 12.79302153186652)	(132, 13.323495590065795)	(134, 13.85544757369075)	(136, 14.390369557764245)	(138, 14.925001475095506)
YAF2_R1 - polya	(1, 0.014919335268903898)	(2, 0.02304261901120068)	(3, 0.0265701135887213)	(4, 0.033025159823237574)	(5, 0.0371851413948022)	(6, 0.04098430823822092)	(7, 0.04652670545448577)	(8, 0.062079942677151896)	(9, 0.08479004615457104)	(10, 0.10607387023602519)	(12, 0.11921601609884569)	(14, 0.13940112395910256)	(16, 0.16757792430786184)	(18, 0.1853731652040464)	(20, 0.2068239545322504)	(22, 0.23239652151962714)	(24, 0.2545187092341262)	(26, 0.2869821300492307)	(28, 0.314500974129018)	(30, 0.3366825901516822)	(32, 0.3550784814482509)	(34, 0.37399437044126504)	(36, 0.38811849834852974)	(38, 0.4021938101455159)	(40, 0.4217273290555328)	(42, 0.4375380889469148)	(44, 0.45598491879333936)	(46, 0.47835330949880855)	(48, 0.49567878376854424)	(50, 0.5122147105155137)	(52, 0.535339397190371)	(54, 0.574155279660421)	(56, 0.599393916154298)	(58, 0.6190215298855763)	(60, 0.6397301728415745)	(62, 0.6603369386978606)	(64, 0.6845285050002554)	(66, 0.7093723677327493)	(68, 0.7322296270208631)	(70, 0.7602090404889308)	(72, 0.7846722790572237)	(74, 0.8030002522873178)	(76, 0.8276446056995427)	(78, 0.8493507952568853)	(80, 0.8655683560672554)	(82, 0.8829376940882558)	(84, 0.9104777625638165)	(86, 0.9408873693479257)	(88, 0.9605142755993451)	(90, 0.9844978428231617)	(92, 1.0077647329497)	(94, 1.0453510154246173)	(96, 1.0696932749370025)	(98, 1.0873668292974201)	(100, 1.1040237351002973)	(102, 1.1230315964749957)	(104, 1.1414395149291692)	(106, 1.1574830356941983)	(108, 1.1778704827941606)	(110, 1.1961390277160895)	(112, 1.2119667671240901)	(114, 1.2266639537172335)	(116, 1.2424754210884748)	(118, 1.2600739825838267)	(120, 1.2760863742350552)	(122, 1.2894365191764539)	(124, 1.3051885582395297)	(126, 1.3246315197275806)	(128, 1.3423142713261669)	(130, 1.3643501464978542)	(132, 1.3907334854037707)	(134, 1.4156565858804848)	(136, 1.436121855764949)	(138, 1.4526768844681146)
YAF2_R2 - illumina_universal_adapter	(1, 0.0005178752568682499)	(2, 0.000561739008133047)	(3, 0.0007428538520651125)	(4, 0.0010881040233106124)	(5, 0.00118856616330418)	(6, 0.001410714839064604)	(7, 0.0015324013748314607)	(8, 0.0017050264604542105)	(9, 0.0019087806598777843)	(10, 0.0023934043633678814)	(12, 0.004435191236758276)	(14, 0.005353500093882578)	(16, 0.006294448306498387)	(18, 0.007586306529232573)	(20, 0.008883117110980526)	(22, 0.010538619981297064)	(24, 0.012424761285683338)	(26, 0.014542248503998463)	(28, 0.016801939173994626)	(30, 0.019428811890868685)	(32, 0.022223357334351726)	(34, 0.02532070415753369)	(36, 0.028416636020997435)	(38, 0.03189672944795771)	(40, 0.03596827603713364)	(42, 0.04077489419992447)	(44, 0.04625291074901034)	(46, 0.052565046051986475)	(48, 0.06010324395079959)	(50, 0.06930401951852033)	(52, 0.08053596976174483)	(54, 0.09486668178786953)	(56, 0.11332978367105356)	(58, 0.13668864617927623)	(60, 0.16665466309172378)	(62, 0.20436475454198533)	(64, 0.2519257955504894)	(66, 0.3138974938091975)	(68, 0.3893042345923975)	(70, 0.4812943032731273)	(72, 0.5946290393031946)	(74, 0.7330120997450384)	(76, 0.9055841243783551)	(78, 1.1000484057719602)	(80, 1.326725660110545)	(82, 1.587869918225233)	(84, 1.8778828919908892)	(86, 2.1948048621977807)	(88, 2.5394713625595147)	(90, 2.91012855050536)	(92, 3.3106031845932398)	(94, 3.738692172541886)	(96, 4.176717715111728)	(98, 4.63241398212255)	(100, 5.103625282443646)	(102, 5.591446794896919)	(104, 6.095640806249707)	(106, 6.606214163492087)	(108, 7.1205590958633795)	(110, 7.643698002883404)	(112, 8.169388789755239)	(114, 8.703836054843272)	(116, 9.23890660968718)	(118, 9.778120166586037)	(120, 10.31423708414157)	(122, 10.852068932875586)	(124, 11.393037039825032)	(126, 11.938483494282643)	(128, 12.481747373374901)	(130, 13.021422914621755)	(132, 13.562290559431208)	(134, 14.105164617121098)	(136, 14.649842748451716)	(138, 15.194285996469109)
YAF2_R2 - polya	(1, 0.014922165188340336)	(2, 0.022930837193461357)	(3, 0.026329570436624025)	(4, 0.03256529791481631)	(5, 0.036527185125830246)	(6, 0.040133917447571145)	(7, 0.04556170292666023)	(8, 0.06048386811500057)	(9, 0.08277797343526326)	(10, 0.10379649256955129)	(12, 0.11638538918254805)	(14, 0.13626203582423313)	(16, 0.16432988427468953)	(18, 0.18225388650523203)	(20, 0.20407044292059573)	(22, 0.23026771462356624)	(24, 0.2530796952006972)	(26, 0.28630153442476725)	(28, 0.31406516653580646)	(30, 0.3363295577019866)	(32, 0.35476931274982)	(34, 0.37378354144325043)	(36, 0.3879670976586803)	(38, 0.40241242142198075)	(40, 0.42220204804099537)	(42, 0.4376534081639497)	(44, 0.45587101453602263)	(46, 0.4779974471296764)	(48, 0.4956200629402382)	(50, 0.5119812421620075)	(52, 0.53437085726325)	(54, 0.5726709869160089)	(56, 0.5973450544823165)	(58, 0.6167101931858653)	(60, 0.6368599270531667)	(62, 0.6571759186873588)	(64, 0.6813533353925714)	(66, 0.706247429195062)	(68, 0.7288966894045976)	(70, 0.7565994782477534)	(72, 0.78082146618409)	(74, 0.7990348276770083)	(76, 0.8233459580755925)	(78, 0.8445654014898677)	(80, 0.8605933576979964)	(82, 0.8777108328891539)	(84, 0.9046495434844712)	(86, 0.9338408699511938)	(88, 0.953066635122498)	(90, 0.9767516458457702)	(92, 0.9995728236610696)	(94, 1.0366341560805277)	(96, 1.060389914789711)	(98, 1.0776977020629688)	(100, 1.094153683585859)	(102, 1.1127497916825555)	(104, 1.1307028005873216)	(106, 1.1461449634721075)	(108, 1.1664057716772889)	(110, 1.1844266986485295)	(112, 1.1998228753424733)	(114, 1.21385007850904)	(116, 1.2293544996214276)	(118, 1.2463891996690692)	(120, 1.2616481252703458)	(122, 1.2745511429407872)	(124, 1.2898794015682564)	(126, 1.3089665006871751)	(128, 1.3261582612635392)	(130, 1.3474229833887974)	(132, 1.3729092378333627)	(134, 1.3966607516633913)	(136, 1.4166208809284513)	(138, 1.4323184440423757)
YAF2_R2 - polyg	(1, 0.010818782005504476)	(2, 0.011062155077038189)	(3, 0.011124413304639837)	(4, 0.011217800646042308)	(5, 0.01127298407505286)	(6, 0.011322507665190534)	(7, 0.0113861808525104)	(8, 0.011497962670249723)	(9, 0.011605499608834386)	(10, 0.011734968423051448)	(12, 0.011925987985011047)	(14, 0.012103565429647566)	(16, 0.012253551159778808)	(18, 0.012436788443288202)	(20, 0.012639127682993558)	(22, 0.012849249201149118)	(24, 0.013071397876909542)	(26, 0.0132815193950651)	(28, 0.01353621214434457)	(30, 0.013924618586995757)	(32, 0.014180018816134333)	(34, 0.01460875161075477)	(36, 0.014956124221577598)	(38, 0.015307034231695976)	(40, 0.015598515933649144)	(42, 0.01588575275644765)	(44, 0.016124880948826706)	(46, 0.016435464606975835)	(48, 0.016716334111042362)	(50, 0.01707502639961094)	(52, 0.017471215120712334)	(54, 0.017786043658016122)	(56, 0.01807964779954662)	(58, 0.018322313391221222)	(60, 0.018607427774442402)	(62, 0.01922718013102244)	(64, 0.01964459324789712)	(66, 0.020009652855197693)	(68, 0.02034146090912011)	(70, 0.020589078859808478)	(72, 0.020851553887538152)	(74, 0.021146572988786867)	(76, 0.02166091084635957)	(78, 0.022100963318725762)	(80, 0.02256790002573812)	(82, 0.023051108769509995)	(84, 0.02365883396848517)	(86, 0.024524789316035356)	(88, 0.02553577803470302)	(90, 0.026200101622406963)	(92, 0.027001676302778173)	(94, 0.027883196207228775)	(96, 0.028817777101112597)	(98, 0.029902343725127664)	(100, 0.031022991821957314)	(102, 0.03212312300287279)	(104, 0.03327136281420772)	(106, 0.03445002425948437)	(108, 0.03575532459954164)	(110, 0.037108733570018364)	(112, 0.038434550825989816)	(114, 0.03991459869124716)	(116, 0.041505720894384715)	(118, 0.04332818901145113)	(120, 0.0453685609251233)	(122, 0.047624006715964805)	(124, 0.05040581752198388)	(126, 0.05393684949880004)	(128, 0.058035987802481245)	(130, 0.06316167938173052)	(132, 0.06957144690526378)	(134, 0.0781241709220401)	(136, 0.08896417732331788)	(138, 0.10237021317358627)
YAF3_L001_R1_001 - illumina_universal_adapter	(1, 0.0005910359143209751)	(2, 0.0006335905001520854)	(3, 0.0007423411083871448)	(4, 0.000976391330458251)	(5, 0.0010260383472612128)	(6, 0.0012884582932197258)	(7, 0.001427942768999476)	(8, 0.0015201443716335481)	(9, 0.0016714495656997177)	(10, 0.0019870627439471187)	(12, 0.004516696457240892)	(14, 0.005072270216702609)	(16, 0.005677490992967287)	(18, 0.006735445279601833)	(20, 0.0077449346212620585)	(22, 0.009149235953688696)	(24, 0.010826595878531624)	(26, 0.012892857434997752)	(28, 0.01511042418553005)	(30, 0.01790957027575419)	(32, 0.021030239903368938)	(34, 0.024088259724065662)	(36, 0.02730940545711498)	(38, 0.031067211800367738)	(40, 0.0355803620421227)	(42, 0.04143398173755764)	(44, 0.04768477756741628)	(46, 0.0547665698928102)	(48, 0.06367820940894187)	(50, 0.07473176307857274)	(52, 0.0883291353234411)	(54, 0.10502353575935136)	(56, 0.1260880557457509)	(58, 0.15298137191918393)	(60, 0.1879553311132133)	(62, 0.23337171284146568)	(64, 0.2907234738235158)	(66, 0.3624657772474531)	(68, 0.45074053726677665)	(70, 0.557887074030369)	(72, 0.6888192601298946)	(74, 0.84762233580514)	(76, 1.0437256880331824)	(78, 1.2630744827714686)	(80, 1.5191171512144583)	(82, 1.8185784999952954)	(84, 2.14897703267535)	(86, 2.5099900436454017)	(88, 2.904253553083323)	(90, 3.333862192269468)	(92, 3.806485243228064)	(94, 4.312590478732943)	(96, 4.83548940870734)	(98, 5.389338525371068)	(100, 5.9661813032455395)	(102, 6.5725865154825165)	(104, 7.20861681188892)	(106, 7.855512712544199)	(108, 8.520847751654463)	(110, 9.20452972761708)	(112, 9.899604511864148)	(114, 10.613416316667019)	(116, 11.340860955869617)	(118, 12.082579112403067)	(120, 12.830802210209535)	(122, 13.592519840011779)	(124, 14.370154066986686)	(126, 15.164749842630776)	(128, 15.96034446897007)	(130, 16.752814879466264)	(132, 17.557075274381333)	(134, 18.377404753734957)	(136, 19.203806536072317)	(138, 20.040656651303046)
