Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ESCAPE	PANCT1-22327834 DOWN	81/338	2.200463e-02	5.841230e-01	0	0	1.313036e+00	5.011206e+00	APP;MOXD1;TES;LPGAT1;CITED1;IRS1;FAM13C;SLC40A1;SLC35F1;IRS2;BACH1;ZDHHC2;DUSP16;CYR61;NIPAL4;FGF5;EFEMP1;GLIPR2;DNER;GRB10;BBX;NEFL;MBNL2;ANXA2;ANXA5;GPX8;SOX11;ANK2;ANK3;BAZ1A;TANC2;PHF20L1;ARL4C;TOX3;DDAH1;PXDN;RBMS1;MALAT1;PRKD1;CRYAB;PDZRN3;FREM2;DSC2;SEMA3C;MGST1;ZC3HAV1;PRICKLE1;LPP;THBS1;ARNTL2;JAKMIP2;PRTG;CALD1;RNF217;GBP2;MAPK4;MARK1;GBP3;SLC25A24;USP25;UBE2H;GADD45B;CAV2;TPBG;RASSF8;PARVA;KLHL4;LHFPL2;GNG12;GPR137B;FOSL2;HIPK2;GULP1;KLF6;CDK6;KLHL5;SPIRE1;FGF13;CDK14;RBMX;SERINC5
ESCAPE	KDM5B-22020125 UP	18/61	3.848594e-02	9.364912e-01	0	0	1.738686e+00	5.663705e+00	SEMA3C;BCL11A;GABRA3;SLC40A1;NRG1;FIGN;LPAR4;CYR61;CTGF;EFNB2;PRTG;AR;PKIA;ID1;NEFL;HAS2;ID3;GBP2
ESCAPE	CHiP CDX2-19796622	78/334	4.185602e-02	9.401506e-01	0	0	1.268425e+00	4.025371e+00	APP;TES;TRIO;WIPF1;CNRIP1;MAST2;ITGB3;ZFAND5;SOBP;ZDHHC2;FGF2;SGCE;SLK;CDH2;SCRN1;GLIPR2;SGCB;PEG10;PSD3;PHACTR2;ITGAV;SOX6;HOXA5;USP47;EDN1;LMO4;CACNA2D1;ANKRD44;MAGI3;TCF12;DAAM1;NAV3;ZW10;AKAP9;SPARCL1;PDZRN3;SMPDL3A;XPR1;LAMA2;PELI2;TULP4;NEDD9;ARHGAP18;AKAP6;THBS1;THBS4;MTM1;ATXN1;NT5DC3;SLC25A20;A2M;SNX7;MBNL3;HEATR6;MARK1;OSBPL8;CMTM8;UBE2H;CADM1;TPBG;GSX2;ZBTB10;PDE4DIP;ESRRG;SORBS1;FBXO32;ESR1;GPR137B;GULP1;MYO1D;PTPRB;DNMBP;SCCPDH;BCL6;TMEM117;PTPN9;OCIAD2;YPEL5
ESCAPE	NANOG-16767105 DOWN	150/698	8.997139e-02	9.999958e-01	0	0	1.140084e+00	2.745622e+00	NCKAP1;APP;LPGAT1;FAM13C;KDM1B;ZFAND3;PLAT;ALKBH8;CTGF;ZXDA;LGALS3;GJA1;SMCHD1;HMGN5;LIPH;CFL2;PEG10;FAM198B;BBX;PLS3;KPNA4;DENND5A;PITX2;PHLDA1;MAP3K5;SH3GLB1;TPM4;FNDC3B;ARMC8;DKK1;DYNC1LI2;FRMD6;RRAGC;ADAM9;WDFY3;DDX6;INO80D;SLAIN2;KLHL13;LPP;VCPIP1;ARHGAP21;CALD1;MBP;SNX9;SNX7;PLK4;OSBPL9;WWTR1;ACBD5;PLK2;ZBTB10;RASSF8;ARHGAP29;PARVA;LARP4;FOXN2;GNG12;MEX3C;DAB2;EIF5;SESTD1;ID2;CHMP2B;GRB2;TAB2;HPSE;INTS6;PICALM;DYRK2;WDR1;CITED2;PTEN;SLC40A1;OTUD7B;CYR61;TMEM47;METTL14;GLIPR1;MED13;SGCB;PPP2R5E;ZMYM5;NFKBIZ;ITGAV;POLK;YAF2;CTSC;SCYL2;RSPRY1;NCOA2;PLEKHG1;ANXA1;PPP1R12A;PCYT1A;ANXA5;TCF12;MSL3;COMMD3;SHROOM3;COMMD7;SHROOM4;RAB33B;ARL4C;RAP2C;UGDH;PALLD;IMPAD1;B3GNT5;RASA1;WAC;RAPGEF2;CDC42EP1;RBMS1;EXOC6;EXOC5;LCP1;ERGIC2;RBMS2;GTF2A1;SAMD8;WDR26;CLDND1;ROCK1;TAF9;TULP4;SRI;TOB2;HSPA13;THBS1;PURB;PRTG;TBRG1;MBNL3;GBP2;MAPK4;SLC25A24;PDE4DIP;PTPN12;SORBS1;HS3ST1;KTN1;KLHL9;KLF6;UFM1;APC;SLMAP;DNAJA2;TNRC6A;CUL4B
ESCAPE	KLF4-18264089 DOWN	174/822	1.087821e-01	9.999958e-01	0	0	1.118405e+00	2.481080e+00	NCKAP1;LPGAT1;TRIO;FAM13B;MAML2;KDM1B;THUMPD2;NUCKS1;ZDHHC2;SOX21;ALKBH8;FGF5;HMGN5;ZUFSP;SESN3;LAMP2;GRB10;DPF2;PLS3;SIRPA;CCNL1;MFSD2A;AQR;NHLRC3;LIMCH1;LMO4;CACNA2D1;SOX13;ANK2;SOX11;ACSL4;EML1;THAP2;FRMD5;SMS;PHIP;TBC1D23;UTRN;ZFPM2;KCTD15;FREM2;NSMAF;L3MBTL3;KHDRBS3;INTU;USP53;CWF19L2;NCAPG;PIK3R1;LPAR4;SLAIN1;GSPT2;DNAJC27;UBE2J1;DGUOK;BAG2;ATXN7;CALD1;MIER1;SKIL;CD276;SOCS5;MFAP3L;TIA1;DTNA;UBE2B;BCL11A;FZD6;MYO5A;AMMECR1;HOOK3;MARCH7;LARP4;PBX1;AIF1L;BCL9;STAG2;TMEM98;SESTD1;GNB4;NMT2;CNIH4;SERINC5;TOP2B;DOCK5;WDR47;BMPR2;CHD9;PTEN;SLC40A1;PTPN21;ADAR;IDE;BICD1;CYR61;ELAVL2;TMEM47;ADAMTSL1;TRO;NHSL1;AKAP11;SGCB;XPO6;KIF13A;NFKBIZ;SPIN1;UPP1;TEAD1;CGNL1;APPL1;RALGPS2;CNOT6L;CHST7;TNFRSF19;TBC1D9;VEZF1;GFRA1;PROX1;PTBP2;RGMA;RAB33B;PHF20L1;ARL4C;SLC22A23;TOX3;SFPQ;TMEM2;GAP43;PXDN;CNKSR3;EXOC6;VAMP4;BDP1;SLC25A4;PDZRN3;ROCK1;SRF;GCNT1;PRICKLE1;MAT2B;TROVE2;ZBTB40;PRTG;RNF135;TAF1D;MAPK8;PGRMC2;PDPN;HAS2;ZSWIM6;LRIG3;EPS15;ANKRD50;TTC14;GALNT1;DDHD2;SORBS1;SULF1;HIPK1;TTC19;SVIP;PER2;RGP1;SLC4A7;PER1;KLF7;FMNL2;TEF;SYT11;ETNK1;CACHD1;TRIM36;PKN2;PLCD1
ESCAPE	Protein TIP60-20946988	5/16	1.850223e-01	9.999958e-01	0	0	1.885392e+00	3.181182e+00	ING3;EPC1;ACTG2;ACTB;ACTG1
ESCAPE	CHiP SALL1-21062744	24/105	2.190749e-01	9.999958e-01	0	0	1.229672e+00	1.867062e+00	TLE4;RBPMS;COX18;TIMM9;ARID5B;GPR1;PARP14;FGF2;PHTF1;ZBTB41;DCBLD1;LRP6;KLF6;APPBP2;NNT;CFL2;ZFP64;TRIM24;PHIP;LRIG3;WDFY2;ECT2;SOX5;PICALM
ESCAPE	Protein ZFP281-17093407	2/5	2.511795e-01	9.999958e-01	0	0	2.764479e+00	3.819369e+00	RIF1;DPF2
ESCAPE	Protein HELLS-16395332	1/2	3.509355e-01	9.999958e-01	0	0	4.146166e+00	4.341669e+00	DNMT3A
ESCAPE	Protein LIFR-19544440	1/2	3.509355e-01	9.999958e-01	0	0	4.146166e+00	4.341669e+00	PIK3CA
ESCAPE	Protein NR6A1-16631596	1/2	3.509355e-01	9.999958e-01	0	0	4.146166e+00	4.341669e+00	DNMT3A
ESCAPE	SOX2-17515932 UP	122/608	3.609744e-01	9.999958e-01	0	0	1.041920e+00	1.061662e+00	BZW2;SOX21;ZDBF2;RGS2;TDO2;CDH2;LIPH;PAPOLG;DPYSL3;PLS3;SOX6;TNS3;TMOD2;SOX13;ARID5B;SOX11;ZBTB33;FRMD3;TIAM2;ARMCX1;FRMD5;FEZ1;SMS;PFN2;DLX1;SLC45A2;KHDRBS3;LPAR4;PCDH17;ADAMTS15;RIC8B;A2M;LONRF1;MPDZ;GPM6B;QSER1;STARD13;JAG1;ASNS;LNPEP;FBXO32;PARP14;DAB1;CDK6;ID4;SPATS2L;NF2;ALK;ROBO2;DOCK5;NRP2;USP38;BNC2;SLC35F1;FMN2;ROBO1;RND1;ADAMTSL1;TMEM47;TRO;TRIM2;TMSB4X;SH3PXD2B;DNER;LRRTM2;NEFL;DACT1;PCYT1B;USP42;TNFRSF19;TET2;ZDHHC13;BAZ1A;DUSP6;ETV6;PLSCR1;VCAN;BDH2;NAV3;GFOD1;DNAJC6;TRAF6;FAM84A;PLCB1;BCAT1;PDZRN3;ITGA9;PTGER4;PHLPP1;TMPRSS5;NEDD9;NOD1;PRICKLE1;ABCB11;TFPI;NTN1;THBS1;ZBTB41;JAKMIP2;ABLIM1;ADAM23;S1PR1;ZSWIM6;LRIG3;IGF2BP2;SLIT2;UBQLN2;IRX1;NTRK2;SVIL;MYEF2;MYO10;AADAT;MCF2;USP28;SGCZ;HIPK2;NFIB;PLP1;TRIM36;VIM;LGR4
ESCAPE	RAD21-21589869 DOWN	132/659	3.627681e-01	9.999958e-01	0	0	1.039652e+00	1.054198e+00	FOXA1;APP;SAMD9L;TES;TRIO;WWC2;NR3C1;ANTXR1;ZDHHC2;CTGF;AMOT;GJA1;CDH2;LIPH;DPYSL3;NRCAM;FBXW4;SH3GLB1;MBNL1;GAS2L3;MBNL2;ARRDC3;SOX11;ANK2;SCAMP1;CGRRF1;KCTD12;NSMAF;PFN2;ABHD4;SLC35D1;ENDOD1;TMTC3;PIK3R1;KLHL13;LPP;LTBP1;BAG2;FLRT3;CALD1;TTC21B;DSEL;UBC;PMAIP1;SLC38A2;SKIL;MPDZ;QSER1;JUN;JAG1;CADM1;BCL11A;KLHL26;CAV2;PLK2;FOXN3;SSH2;GULP1;DAB2;DAB1;STAG2;TMEM98;NBEA;ID2;FAT1;ID3;FGF13;CPEB2;SERINC5;DDR1;MOXD1;TOP2B;DOCK4;SLC40A1;PPP1R9A;RND3;CYR61;RYR3;TMEM47;SGCE;HEBP2;NHSL1;SGCB;ADAMTS1;NNT;MAN1A2;FLVCR1;SH3BGRL2;ITGAV;YAF2;DST;TRPC1;TNFRSF19;COMMD3;SHROOM3;PTBP2;PHF20L1;RNF144A;ELF1;RAP2B;PIK3CA;DDAH1;CDH10;CNKSR3;ZMYND11;MAPRE2;PRPS2;STAU2;TULP4;NEXN;TFPI;GNAI1;ARNTL2;PRTG;STOX2;RAB23;PDPN;PDLIM7;MYEF2;YLPM1;ACVR2A;KTN1;MYO1D;MARCKS;KLF6;TAOK3;SYT11;YIPF6;VIM;EBAG9;RECK;TNRC6A
ESCAPE	SOX17-20123909 UP	25/119	3.670410e-01	9.999958e-01	0	0	1.103152e+00	1.105669e+00	EIF4A2;ASAH1;BTG1;MYNN;SOX21;ACTB;ROBO1;MAPK9;LAMP2;MYO6;POLI;SLC25A20;ATAD1;STX7;SCAMP1;ADAM19;GLUD1;TMEM2;PPM1B;DNAJC6;MTF2;TRIM36;NUPR1;RAB5A;CGGBP1
ESCAPE	Protein DMAP1-20946988	4/16	3.792551e-01	9.999958e-01	0	0	1.382179e+00	1.340086e+00	ING3;EPC1;ACTB;ACTG1
ESCAPE	POU5F1-16518401 DOWN	190/957	3.818471e-01	9.999958e-01	0	0	1.028262e+00	9.899442e-01	APP;LPGAT1;TES;TRIO;FAM13B;ZFAND3;POGK;GXYLT1;IRS2;DCAF5;NUDT4;AMOT;LGALS3;ZXDA;SLK;HMGN5;RASSF3;PEG10;ZXDB;CFL2;LAMP2;BBX;DENND5A;LGALS8;PHLDA1;MAP3K4;MEF2A;SH3GLB1;ACVR1;MBNL2;TPM4;ANKRD44;DAPK3;FNDC3B;KCTD1;FRS2;LDOC1;CASD1;DKK1;RC3H2;EML2;TANC2;FRMD6;CCNY;DAAM1;PARD3;FEZ2;PKP2;MYADM;ATF3;DSC2;KCTD15;GATA3;ZC3HAV1;LPP;UBE2J1;ARHGAP21;INPP5A;BAG2;CALD1;RNF217;PACSIN2;SNX9;SNX7;WWTR1;JUN;UBE2H;GADD45B;PLK2;OSBPL3;KLHL28;FZD6;ZBTB10;CRIM1;RASSF8;IFFO2;HMGA2;PARVA;TDRD7;GNG12;FOSL2;DLG3;MYO5B;ID2;GNB2;COL5A2;TAB3;SPATS2L;HPSE;TMCC1;TMEM9B;MYD88;CPEB4;BMPR2;WDR1;CITED1;CRYBG3;CITED2;MAST2;TGFB1I1;STON1;SLC40A1;OTUD7B;DUSP16;CYR61;ZCCHC14;SGCE;HEBP2;SEPT9;MED13;GLIPR2;CASP6;SMPD1;NFKBIZ;PMEPA1;ITGAV;YAF2;KDM6B;NCOA2;USP47;ANXA1;PARP4;TNFRSF12A;TSC22D1;SGIP1;MYOF;ANXA5;TCF12;GPX8;MSL3;COMMD7;LRRC41;TIRAP;RAB33B;ARL4C;RAP2C;SLC22A23;RNF144B;UGDH;ARHGAP10;PXDN;RAPGEF2;CDC42EP1;LCOR;RBMS1;CRYAB;PDZRN3;SOS2;RBMS2;RNF38;FAM129A;MOSPD1;SRI;PRICKLE1;TFPI;THBS1;CYTH3;PRTG;DNAJB2;PURB;TBRG1;CTNNA1;FLNA;LRRC8D;APBB2;SHOC2;SLC25A20;CKB;FILIP1L;MBNL3;EPS15;ANKRD50;PDLIM7;SLC25A24;MAP4K4;REPS1;ARFGEF1;USP24;CMTM8;USP25;CMTM3;FOXJ2;LHFPL2;HIPK2;MYO1D;TJP1;KLF6;RAB12;TACC1;TNRC6A
ESCAPE	Protein ZFP42-17093407	3/12	4.215818e-01	9.999958e-01	0	0	1.382080e+00	1.193760e+00	DPF2;SMARCAD1;RNF2
ESCAPE	Protein POU5F1-20362542	19/92	4.248199e-01	9.999958e-01	0	0	1.079316e+00	9.239917e-01	ATF2;CUBN;CTBP2;NFYC;DNMT3A;ZBTB10;SMARCA5;MITF;INO80;CHD1;ZBTB2;CREB1;SALL3;TRIM24;KPNA3;OGT;ASF1A;HIST1H3E;CUL4B
ESCAPE	SOX2-16767105 DOWN	140/713	4.607568e-01	9.999958e-01	0	0	1.013306e+00	7.851957e-01	NCKAP1;APP;LPGAT1;ZFAND3;CTGF;ZXDA;GJA1;SMCHD1;HMGN5;AMMECR1L;CFL2;PEG10;AP1S2;BBX;PLS3;KPNA4;DENND5A;PITX2;PHLDA1;SOX4;SH3GLB1;MED1;GAS2L3;TPM4;LIMCH1;FNDC3B;CASD1;DKK1;KCTD9;FRMD6;AKAP9;ATF3;KCTD15;PFN2;INO80D;DDX4;SLAIN2;KLHL13;LPP;UBE2J1;RAP1B;ARHGAP21;INPP5A;CALD1;PDGFC;MBP;SNX9;SNX7;OSBPL9;WWTR1;JUN;UBE2H;PLK2;ZBTB10;ARHGAP29;PARVA;LARP4;GNG12;PBX1;AIF1L;EHD1;DAB2;TMEM98;ID2;COL5A2;ID3;TAB3;TAB2;TMCC1;INTS6;ACBD3;CPEB4;BMPR1A;BMPR2;DYRK2;CITED1;CITED2;SLC40A1;PTPN21;ARHGAP5;CYR61;SGCE;MED13;GLIPR2;PPP2R5E;SMPD1;ZMYM5;ITGAV;CTSC;SCYL2;NCOA2;ANXA1;PPP1R12A;ANXA2;DST;ANXA5;TCF12;TNFRSF19;PAWR;MSL3;COMMD3;SHROOM3;VEZF1;DUSP8;RAB33B;ARL4C;RAP2C;RNF144B;GAP43;PALLD;IMPAD1;B3GNT5;RAPGEF2;CDC42EP1;RBMS1;EXOC5;LCP1;CLDND1;ROCK1;CEBPD;XIAP;SRI;PRICKLE1;THBS1;DNAJB2;PURB;PRTG;NRIP1;SLC25A20;GPC4;MBNL3;GBP2;PDLIM7;SLC25A24;PTPN12;SORBS1;DHRS3;KLF7;KLF6;SLMAP
ESCAPE	Protein IL6ST-19544440	1/3	4.770936e-01	9.999958e-01	0	0	2.072954e+00	1.534074e+00	PIK3CA
ESCAPE	Protein WWTR1-18568018	1/3	4.770936e-01	9.999958e-01	0	0	2.072954e+00	1.534074e+00	SMAD4
ESCAPE	Protein JARID2-20075857	1/3	4.770936e-01	9.999958e-01	0	0	2.072954e+00	1.534074e+00	SUZ12
ESCAPE	Protein WIZ-16702210	1/3	4.770936e-01	9.999958e-01	0	0	2.072954e+00	1.534074e+00	CTBP2
ESCAPE	Protein E2F4-20946988	2/8	4.800065e-01	9.999958e-01	0	0	1.381982e+00	1.014314e+00	RBL1;TDP1
ESCAPE	Protein NR0B1-17093407	2/8	4.800065e-01	9.999958e-01	0	0	1.381982e+00	1.014314e+00	REST;RIF1
ESCAPE	TBX3-20139965 UP	35/177	4.847455e-01	9.999958e-01	0	0	1.021940e+00	7.400189e-01	MOXD1;DIS3L;HSD17B11;LGALS3;GNG2;PPP2R5E;TTPA;ACP6;FAM198B;ADAM23;PGM2;HES1;PITX2;LEFTY2;CTSC;KDM6B;OVGP1;CMTM8;ANXA2;CTPS2;PRSS35;TBX3;KLHL9;H1F0;TUBB2B;MARCKS;DAB1;BDH2;PCCA;CTH;CLIP4;AGPS;PKP2;UBE2N;HAP1
ESCAPE	ZFP42-19618472 UP	29/148	5.135504e-01	9.999958e-01	0	0	1.010290e+00	6.732642e-01	CCNT2;TGFB1I1;ENDOD1;TWIST1;LPP;THBS1;ALCAM;FLRT3;GBP2;SOX4;EPHA4;EDN1;TNFRSF12A;SHROOM3;SOX11;FOSL2;GULP1;ARL4C;TOX3;ETAA1;ZEB2;GAP43;MARCKS;RUFY3;COL8A1;PTX3;SOS1;CRYAB;CD44
ESCAPE	Protein NR0B1-20362541	2/9	5.465932e-01	9.999958e-01	0	0	1.184482e+00	7.154872e-01	RIF1;OGT
ESCAPE	PRDM14-20953172 UP	69/358	5.525634e-01	9.999958e-01	0	0	9.895360e-01	5.869800e-01	BNC2;CAB39L;RSF1;LRRC2;ADAMTSL1;TRIM9;SEPT9;ARV1;HEY1;SALL3;ZNF649;SH3BGRL2;LRAT;HMG20A;SEPHS1;JARID2;PITX2;TNS3;SOX4;CHST9;TIPIN;RFC3;RING1;LMO3;SOX13;WDR72;UGDH;DAAM1;PCCA;PSME4;RBMS1;PDZRN3;FREM2;ZCCHC7;NLGN1;SRF;WBP4;RASAL2;MAT2B;NLK;NLN;GNG2;EPB41L2;MAP7;HAS2;SASH1;MFAP3L;YTHDF2;ANGPT1;MYO10;BCL11A;AGK;POLR3GL;MYO5A;TUBE1;SULF1;PBX1;MSRA;BCL9;LYRM2;CPS1;APC;PPP2R2B;ZNF74;CACHD1;PHF14;PLCH1;ZSCAN2;BMPR1A
ESCAPE	Protein TCFCP2L1-20362541	17/91	6.141071e-01	9.999958e-01	0	0	9.521021e-01	4.642317e-01	ZCCHC8;SMARCE1;PHC1;RIF1;SMARCA5;ARID1A;RNF2;POLB;ING3;KLF5;ZMYM4;PEG10;POGZ;DPF2;ADNP;OGT;ASF1A
ESCAPE	Protein POU5F1-22083510	37/198	6.336732e-01	9.999958e-01	0	0	9.522046e-01	4.344166e-01	TOP2B;DDX4;CTBP2;PPP1R10;JMJD1C;ASH2L;ATP1A1;BZW2;GTF2E1;RNF2;CNN3;PPP1CB;SMCHD1;SAP130;DBT;DPF2;FLNA;SHOC2;ACTR3;RFC5;SMARCE1;WARS;ANXA2;SMARCA5;TET1;ESRRG;SRP68;ARID1A;PTBP2;NCOR2;NEDD4;TAOK1;GNB1;DNAJA2;OGT;LIMS1;CUL4B
ESCAPE	CHiP CHD7-19251738	26/141	6.510516e-01	9.999958e-01	0	0	9.367882e-01	4.020380e-01	MOXD1;TES;GDI1;ITSN1;IER5L;XIAP;NR2E1;CTGF;CDH2;SNX27;MIER3;TRIM5;POGZ;FLNA;TP53BP1;CCDC93;FBXO7;HOXA5;MAP3K1;CAV2;ARHGAP26;STAG2;MDFIC;CRYZL1;PSMG1;CRAT
ESCAPE	CHiP GLI1-17442700	13/73	6.831787e-01	9.999958e-01	0	0	8.978188e-01	3.420679e-01	ROBO2;CSNK1G3;BNC2;TERF1;CDH8;DCBLD1;RGMA;NPAS3;TRPS1;PDE4B;GOPC;UTRN;SLC16A4
ESCAPE	RNAiScreen 19345177	38/208	6.921646e-01	9.999958e-01	0	0	9.258845e-01	3.406621e-01	KDM5A;RERE;LIN54;UBXN2B;RIF1;USP31;FASTKD3;MYCBP2;GLIS3;PTEN;ZBTB20;SLAIN2;WDR61;SLAIN1;PIK3R1;MRPS30;ATP2C1;RNF2;LIPH;DRD2;PCID2;MARCKSL1;PPTC7;CEP350;TCF12;ZBTB37;HIPK1;ELL2;FOXP1;VANGL1;SFRP4;IRAK1BP1;APC;IMPAD1;RP9;TSPYL4;ARL8A;CPEB4
ESCAPE	Protein SALL4-20362541	7/41	7.093967e-01	9.999958e-01	0	0	8.531913e-01	2.929350e-01	KLF5;CTBP2;SALL3;USP9X;DPF2;ARID1A;ZBTB2
ESCAPE	ZFP281-18757296 DOWN	16/91	7.129166e-01	9.999958e-01	0	0	8.838646e-01	2.990917e-01	POMT2;CDK19;USP53;SWAP70;FOXG1;FAM129A;RND3;FGFRL1;TTC39B;KLHL9;TMX3;PLCE1;CDC42EP1;PI4KB;LMCD1;LDHAL6B
ESCAPE	CHiP TBX3-20139965	201/1071	7.265873e-01	9.999958e-01	0	0	9.554147e-01	3.051562e-01	EIF4A2;CHIC2;TRIO;PREP;ZFYVE1;ZDHHC2;ALKBH8;EPS8;GJA1;SAP130;EPC1;SOX9;FBXO8;CCNL1;SOX6;SOX4;SOX5;RFX3;LDOC1;DKK1;DAAM1;RFX4;KCTD15;FREM2;TMEM161B;CTBP2;STXBP4;PCDH15;TWF2;NEDD4L;GATA3;CDKN2AIP;DGUOK;INPP5A;FLRT2;LARS;ARSK;CHST10;PRDM16;PPARGC1A;SCN3A;TRPM3;STARD13;PHC1;RDX;SMARCA5;FZD8;RAB39B;AMMECR1;LNPEP;NR1D1;VANGL1;MSRA;ID2;FAT1;RANBP10;PDE3A;ID3;SPAG17;BTG1;CCDC129;FARS2;EEA1;TMEM43;TCP11L2;RNF150;JARID2;RALGPS2;NCOA1;SIRT1;ZDHHC14;RGMA;ENAH;TOX3;MTF2;EXOC5;PLCB1;MAPRE2;CHST3;DYNC1I2;GCNT1;FSTL5;SNX27;FRZB;SERTAD2;CTNNA1;GPC4;GPC6;DTD1;MAP4K3;SVIL;AADAT;CSNK1A1;SULF1;NEDD1;NFIB;FRYL;OTUD5;RIF1;ZWILCH;RASEF;PRDM1;SESN2;AZI2;ANKRD13A;KCNH5;IPMK;MAGI2;PIPOX;ARID5B;FRMD4A;ANXA10;MID1;ADAM19;SCNN1G;UTRN;TOX;PXK;IREB2;GLIS3;CREBL2;AK5;LIN7C;LTBP1;NPAS3;RAP1B;VCPIP1;MBIP;NPHP3;MBP;SLC38A2;TMEM132D;SPECC1;KLHL28;BTBD9;DNAJC18;CNOT2;CNTN1;SPIRE1;NF2;MDM1;ALK;COL14A1;NR2E1;PPP1R9A;CHD2;CHD1;RND3;ELAVL2;SENP6;DTWD1;PPP2R5E;TLK1;EDIL3;PRKG1;ADAMTS6;DACT1;RFC3;PDE4D;TNFRSF19;DNMT3A;ARL4C;TBC1D1;ARHGAP10;ARL4A;DNAJC1;PCCA;PALLD;CDH12;ST6GALNAC3;ITGA9;CREB5;GTF2A1;PLEKHH2;NUFIP2;ADD3;NTN1;HDAC9;ABLIM1;CNR1;ERBB4;ANKAR;NT5DC3;SASH1;SLC25A24;LGI1;NTRK2;PCDH9;MYO10;NEGR1;EGF;PLCL2;KCNIP4;MAPK10;KLF7;KLF5;RAB12;DNAJA2;KLF9;TRIM36;TLL1
ESCAPE	YY1-22210892 UP	28/158	7.373934e-01	9.999958e-01	0	0	8.920685e-01	2.717542e-01	PCSK1;PRKAA1;USP31;PRUNE2;HMGB3;FIGN;SRI;SOBP;ZDHHC2;BICD1;NFU1;POLB;CC2D2A;RPP38;DECR1;NCOA2;USP25;ARNT2;CRADD;NDUFA5;COMMD10;GPX8;PRKCA;DERA;NBEA;VEPH1;AKAP9;CAPS2
ESCAPE	ESRRB-19136965 DOWN	43/240	7.489402e-01	9.999958e-01	0	0	9.037593e-01	2.612733e-01	NCKAP1;CHD9;SLC40A1;LPAR4;GATA3;PTN;CTGF;FGF5;PRTG;HMGN5;HEY1;BBX;HAS2;FAM3C;PITX2;PRKACB;TEAD1;SLC38A2;AASS;CD276;GBP3;UBE2H;MBNL2;RBPMS;DST;BCL11A;PLK2;GALNT1;COMMD3;SOX11;SULF1;PBX1;HIPK2;FOXP1;DAB2;GAP43;KLF6;CDK6;ID2;ID1;KRAS;CRYAB;NSMAF
ESCAPE	ESRRB-16767105 DOWN	78/427	7.491398e-01	9.999958e-01	0	0	9.249636e-01	2.671569e-01	NCKAP1;APP;TES;LPGAT1;CITED2;ZFAND3;MAST2;PTPN21;FGFRL1;CYR61;LRRC1;CTGF;GJA1;AMMECR1L;TMEM88;GLIPR2;CFL2;GRB10;PIM1;BBX;PLS3;PITX2;PHLDA1;SH3GLB1;ANXA1;TPM4;LMO4;ANXA5;TNFRSF19;PAWR;COMMD3;SOX11;DKK1;ARL4C;SLC22A23;GAP43;FNDC4;PALLD;PXDN;CNKSR3;CDC42EP1;RBMS1;DBN1;CLDND1;CEBPD;LPP;THBS1;UBE2J1;PRTG;RDH11;CALD1;BNIP2;LRIG3;GPC4;MBNL3;GBP2;PDLIM7;CD276;UBQLN2;SLC25A24;WWTR1;JUN;FKRP;PLK2;ARHGAP29;PARVA;SORBS1;SULF1;PBX1;AIF1L;GULP1;MARCKS;TMEM98;KLHL5;ID2;DNAJA2;COL5A2;ID3
ESCAPE	SUZ12-17339329 DOWN	19/110	7.525554e-01	9.999958e-01	0	0	8.648533e-01	2.458611e-01	NCKAP1;USP9X;IPMK;TET2;CDC5L;KLHL13;ZC3HAV1;TMEM64;TFPI;LRRC2;TBX3;ENAH;DNAJC6;LIPH;SPP1;CHAC1;UPP1;SLC25A20;PCK2
ESCAPE	Protein MYC-20946988	1/7	7.797497e-01	9.999958e-01	0	0	6.908132e-01	1.718621e-01	EPC1
ESCAPE	POU5F1-16767105 DOWN	82/458	8.146706e-01	9.999958e-01	0	0	9.019725e-01	1.848786e-01	NCKAP1;APP;LPGAT1;DYRK2;TMEM41B;CITED1;ZFAND3;SLC40A1;HMGB3;BACH1;CYR61;SYDE2;PPP2R5E;PEG10;ZMYM5;NFKBIZ;BBX;FAM3C;PHLDA1;SCYL2;SH3GLB1;NCOA2;ANXA1;PCYT2;TPM4;HMGCS1;ANXA5;FNDC3B;SHROOM3;ACSL4;DUSP8;CASD1;DKK1;COMMD7;RAB33B;ARL4C;TMEM2;FRMD6;MDFIC;DDAH1;IMPAD1;RAPGEF2;CDC42EP1;RBMS1;EXOC6;LCP1;KCTD15;CLDND1;INO80D;ROCK1;XIAP;ZC3HAV1;SRI;KLHL13;TFPI;LPP;PURB;PRTG;ARHGAP21;CALD1;SLC25A20;MBNL3;SNX7;SLC25A24;OSBPL9;FKRP;PLK2;ZBTB10;RASSF8;KLHL2;DNAJC12;PARVA;PTPN12;SORBS1;LARP4;MEX3C;AIF1L;TMEM98;ID2;TAB2;RAB5A;PLCD1
